episode,timestep,reward
32,200,-238.2906
66,400,-210.7412
96,600,-172.3233
126,800,-154.95
157,1000,-143.7677
186,1200,-109.1069
216,1400,-123.5467
245,1600,-112.9793
275,1800,-110.3833
306,2000,-115.9323
336,2200,-117.62
366,2400,-98.1733
395,2600,-107.4793
426,2800,-108.0065
456,3000,-110.0167
486,3200,-117.2467
516,3400,-97.7133
546,3600,-96.89
577,3800,-112.2871
608,4000,-127.1548
640,4200,-84.075
672,4400,-98.5656
704,4600,-91.0312
736,4800,-97.4344
768,5000,-108.0437
801,5200,-82.7424
833,5400,-122.5906
865,5600,-112.2375
896,5800,-87.2355
929,6000,-108.1212
962,6200,-104.5727
995,6400,-106.9364
1026,6600,-91.9129
1058,6800,-118.1062
1090,7000,-98.1719
1122,7200,-112.0156
1154,7400,-97.5219
1186,7600,-100.9656
1218,7800,-85.9312
1250,8000,-90.7687
1283,8200,-82.7121
1316,8400,-117.9273
1349,8600,-82.7545
1381,8800,-94.5375
1414,9000,-79.997
1446,9200,-95.3344
1479,9400,-78.0333
1512,9600,-78.0273
1545,9800,-79.3182
1578,10000,-75.0394
1611,10200,-77.4636
1644,10400,-71.8394
1677,10600,-72.4455
1710,10800,-71.197
1744,11000,-72.9706
1777,11200,-73.597
1810,11400,-73.3182
1843,11600,-72.5727
1876,11800,-71.4273
1909,12000,-71.8091
1942,12200,-73.3606
1976,12400,-83.4735
2009,12600,-70.4939
2042,12800,-70.8152
2075,13000,-71.6697
2109,13200,-71.0412
2142,13400,-71.0394
2175,13600,-70.1909
2208,13800,-71.0879
2242,14000,-70.3059
2275,14200,-70.5121
2307,14400,-73.4437
2340,14600,-72.8091
2374,14800,-70.8412
2407,15000,-70.1606
2439,15200,-70.0375
2472,15400,-115.7182
2504,15600,-83.5937
2537,15800,-82.6515
2570,16000,-70.5121
2603,16200,-82.9091
2636,16400,-70.4515
2669,16600,-70.797
2702,16800,-71.0879
2735,17000,-70.1
2768,17200,-94.0212
2801,17400,-81.9242
2834,17600,-71.8758
2868,17800,-70.8353
2901,18000,-70.4515
2934,18200,-70.4818
2967,18400,-70.5727
3000,18600,-81.8273
3034,18800,-92.1882
3066,19000,-70.2562
3100,19200,-70.3353
3133,19400,-70.2212
3165,19600,-81.675
3198,19800,-72.5727
3231,20000,-82.2818
3264,20200,-70.3424
3297,20400,-70.403
3331,20600,-70.8647
3364,20800,-70.2212
3397,21000,-70.3121
3430,21200,-71.1909
3463,21400,-70.7364
3497,21600,-70.7353
3530,21800,-70.3424
3563,22000,-70.2515
3596,22200,-70.3121
3630,22400,-70.4412
3663,22600,-70.3121
3695,22800,-70.725
3729,23000,-70.1588
3762,23200,-70.1909
3795,23400,-70.1606
3828,23600,-70.1606
3862,23800,-70.1588
3895,24000,-70.1303
3928,24200,-70.1909
3961,24400,-70.1
3993,24600,-69.975
4026,24800,-70.5545
4059,25000,-70.1
4091,25200,-70.0062
4123,25400,-69.9437
4155,25600,-69.85
4186,25800,-70.9387
4217,26000,-69.7774
4245,26200,-71.1286
4274,26400,-71.4448
4305,26600,-69.8742
4336,26800,-70.4419
4367,27000,-92.9516
4397,27200,-82.2333
4428,27400,-71.3258
4460,27600,-70.1625
4491,27800,-70.0355
4520,28000,-69.8241
4549,28200,-69.9621
4578,28400,-82.2966
4607,28600,-82.3759
4637,28800,-70.1
4666,29000,-70.8586
4697,29200,-70.971
4725,29400,-70.1857
4754,29600,-82.8828
4783,29800,-85.269
4812,30000,-70.169
4842,30200,-69.9
4870,30400,-69.8857
4901,30600,-81.8194
4926,30800,-133.708
4955,31000,-69.9552
4983,31200,-85.4393
5012,31400,-69.8586
5041,31600,-72.231
5069,31800,-84.4893
5098,32000,-70.0069
5122,32200,-101.75
5150,32400,-70.6714
5177,32600,-69.6481
5205,32800,-69.6357
5232,33000,-126.3037
5259,33200,-72.6407
5286,33400,-85.3926
5315,33600,-82.569
5343,33800,-82.8143
5372,34000,-69.7138
5398,34200,-114.5385
5427,34400,-84.3069
5457,34600,-70.7867
5485,34800,-83.4536
5516,35000,-70.7258
5546,35200,-70.2733
5577,35400,-92.3581
5607,35600,-70.5067
5636,35800,-83.4276
5666,36000,-70.5667
5697,36200,-93.5129
5727,36400,-69.9933
5758,36600,-80.8
5788,36800,-71.38
5819,37000,-69.9387
5849,37200,-70.38
5880,37400,-92.7581
5911,37600,-70.0677
5943,37800,-70.0687
5975,38000,-70.7875
6006,38200,-69.8742
6038,38400,-90.8437
6068,38600,-69.7
6098,38800,-69.9267
6127,39000,-69.6172
6156,39200,-83.2552
6186,39400,-69.7467
6218,39600,-70.0375
6248,39800,-70.88
6277,40000,-69.8931
6307,40200,-69.8467
6337,40400,-69.6667
6366,40600,-69.7483
6395,40800,-70.0172
6423,41000,-69.65
6452,41200,-69.5138
6482,41400,-69.7467
6512,41600,-69.6667
6542,41800,-93.28
6570,42000,-69.5643
6599,42200,-83.0759
6630,42400,-71.2935
6662,42600,-70.2437
6692,42800,-69.7267
6723,43000,-69.8097
6753,43200,-69.76
6782,43400,-69.7138
6811,43600,-69.7138
6842,43800,-81.9581
6869,44000,-97.3444
6896,44200,-82.0222
6923,44400,-83.5259
6952,44600,-83.3862
6980,44800,-84.1107
7010,45000,-70.7333
7041,45200,-69.8419
7072,45400,-69.8935
7102,45600,-69.8
7134,45800,-69.9062
7163,46000,-82.8345
7193,46200,-70.26
7224,46400,-70.5968
7253,46600,-69.5828
7283,46800,-69.5667
7312,47000,-85.631
7343,47200,-70.3774
7372,47400,-69.9966
7403,47600,-70.8742
7434,47800,-81.0516
7464,48000,-70.02
7494,48200,-81.7433
7524,48400,-70.9333
7555,48600,-80.5806
7586,48800,-69.971
7616,49000,-69.9667
7645,49200,-69.7483
7675,49400,-70.0
7706,49600,-69.7129
7735,49800,-69.8586
7765,50000,-69.88
7794,50200,-94.3069
7824,50400,-70.3
7855,50600,-69.8677
7885,50800,-81.4433
7916,51000,-81.0516
7945,51200,-82.6
7976,51400,-69.7452
8007,51600,-81.0323
8037,51800,-70.2667
8067,52000,-69.6333
8096,52200,-69.5138
8127,52400,-69.9516
8158,52600,-94.6581
8188,52800,-69.76
8217,53000,-69.5759
8245,53200,-69.45
8275,53400,-69.7667
8304,53600,-69.4448
8335,53800,-81.2387
8367,54000,-70.0687
8398,54200,-70.1581
8429,54400,-82.3161
8460,54600,-69.9194
8490,54800,-70.86
8520,55000,-70.4667
8551,55200,-71.3258
8580,55400,-82.6759
8611,55600,-69.8419
8642,55800,-69.8742
8673,56000,-69.971
8704,56200,-69.8355
8734,56400,-69.8
8763,56600,-71.0724
8793,56800,-69.7133
8821,57000,-82.875
8851,57200,-69.6667
8882,57400,-69.9387
8913,57600,-69.9
8942,57800,-82.6276
8975,58000,-70.4636
9008,58200,-72.403
