episode,timestep,reward
29,200,-222.8483
58,400,-162.0552
91,600,-168.8061
123,800,-148.8312
155,1000,-123.4562
186,1200,-118.0645
218,1400,-119.4312
251,1600,-129.0485
283,1800,-116.0125
315,2000,-130.2
346,2200,-108.1484
