episode,timestep,reward
32,200,-202.5313
63,400,-145.7677
92,600,-129.4483
124,800,-199.9813
153,1000,-106.0414
185,1200,-112.2125
216,1400,-149.3226
245,1600,-98.2724
278,1800,-145.1576
307,2000,-99.8586
338,2200,-121.2581
367,2400,-121.9138
398,2600,-123.4484
427,2800,-122.0138
457,3000,-103.4333
489,3200,-131.4781
518,3400,-105.0655
550,3600,-99.6
581,3800,-120.3065
612,4000,-109.9226
643,4200,-102.2387
675,4400,-108.3031
705,4600,-89.6933
735,4800,-132.6167
766,5000,-128.2387
796,5200,-93.7667
826,5400,-97.2333
855,5600,-119.7621
887,5800,-115.0125
917,6000,-108.7733
947,6200,-101.0467
978,6400,-94.7839
1009,6600,-96.1387
1040,6800,-102.6968
1071,7000,-103.9355
1104,7200,-105.903
1134,7400,-100.3667
1166,7600,-92.7875
1197,7800,-113.7194
1228,8000,-113.8742
1260,8200,-103.3469
1291,8400,-91.6677
1322,8600,-115.6
1354,8800,-92.7875
1385,9000,-92.6355
1417,9200,-99.2
1448,9400,-97.0935
1481,9600,-98.7576
1512,9800,-109.8129
1544,10000,-89.65
1577,10200,-87.4091
1608,10400,-88.6097
1640,10600,-106.8
1671,10800,-99.6323
1703,11000,-84.5125
1735,11200,-94.0
1766,11400,-83.9645
1799,11600,-104.9
1832,11800,-113.5485
1864,12000,-85.0062
1897,12200,-95.7636
1930,12400,-81.6515
1963,12600,-81.4455
1995,12800,-103.9125
2028,13000,-100.197
2060,13200,-91.3375
2092,13400,-91.7656
2125,13600,-89.5121
2158,13800,-78.1242
2192,14000,-129.2147
2225,14200,-78.6818
2258,14400,-76.1667
2291,14600,-88.8121
2323,14800,-101.1687
2356,15000,-78.2697
2389,15200,-74.8758
2422,15400,-75.2515
2455,15600,-86.4364
2488,15800,-74.4091
2521,16000,-76.8455
2555,16200,-95.0471
2588,16400,-86.9636
2621,16600,-73.5848
2654,16800,-71.6152
2687,17000,-73.797
2720,17200,-74.3909
2753,17400,-71.5545
2786,17600,-74.1242
2820,17800,-116.1765
2853,18000,-84.1152
2886,18200,-84.7515
2919,18400,-72.397
2952,18600,-72.4939
2986,18800,-93.7765
3019,19000,-71.4333
3052,19200,-81.797
3085,19400,-73.6455
3119,19600,-80.7147
3152,19800,-82.9333
3185,20000,-70.8879
3218,20200,-82.4333
3251,20400,-73.1
3285,20600,-71.2176
3318,20800,-70.7061
3351,21000,-84.3879
3384,21200,-72.2515
3416,21400,-71.8812
3449,21600,-70.5545
3481,21800,-71.9
3514,22000,-70.4636
3547,22200,-71.3424
3579,22400,-72.1
