episode,timestep,reward
32,200,-186.4875
63,400,-140.9129
93,600,-116.7133
123,800,-176.1367
155,1000,-187.8063
184,1200,-123.3069
212,1400,-115.9464
241,1600,-108.6793
269,1800,-134.4143
298,2000,-112.7966
327,2200,-102.5345
359,2400,-118.5937
389,2600,-120.7
418,2800,-121.7034
449,3000,-109.8387
479,3200,-111.0333
509,3400,-128.9367
540,3600,-97.9194
573,3800,-106.7394
604,4000,-96.5194
635,4200,-101.2613
667,4400,-93.7437
700,4600,-136.1152
728,4800,-110.0571
757,5000,-91.1483
786,5200,-87.5828
817,5400,-94.5677
848,5600,-85.6677
879,5800,-83.7387
912,6000,-91.2485
942,6200,-82.1933
972,6400,-81.6733
1003,6600,-90.6
1034,6800,-77.5645
1065,7000,-76.7194
1096,7200,-99.9065
1126,7400,-77.4667
1155,7600,-76.0793
1183,7800,-74.8786
1214,8000,-86.2839
1244,8200,-73.5067
1274,8400,-84.17
1305,8600,-75.4677
1336,8800,-85.2452
1367,9000,-72.5194
1398,9200,-71.2613
1428,9400,-71.1
1459,9600,-71.571
1488,9800,-71.1069
1517,10000,-85.9448
1547,10200,-70.7
1577,10400,-70.0667
1607,10600,-84.34
1637,10800,-71.22
1667,11000,-72.1067
1696,11200,-71.2034
1724,11400,-70.4143
1753,11600,-71.169
1781,11800,-70.7714
1810,12000,-70.7759
1836,12200,-70.2462
1863,12400,-70.3
1889,12600,-69.4
1915,12800,-71.3154
1941,13000,-85.3885
1970,13200,-83.6897
1999,13400,-70.3621
2026,13600,-70.1519
2055,13800,-70.2034
2083,14000,-69.8714
2108,14200,-69.924
2134,14400,-70.0615
2161,14600,-71.0111
2187,14800,-69.7923
2213,15000,-69.5385
2240,15200,-69.6481
2265,15400,-70.236
2291,15600,-69.7154
2318,15800,-69.9
2343,16000,-70.62
2368,16200,-84.856
2395,16400,-69.863
2420,16600,-69.972
2448,16800,-69.9214
2475,17000,-69.5074
2502,17200,-69.2852
2529,17400,-69.7519
2557,17600,-69.4214
2583,17800,-69.4846
2609,18000,-69.8692
2634,18200,-84.128
2658,18400,-84.9292
2682,18600,-100.5667
2707,18800,-72.18
2733,19000,-69.5231
2760,19200,-69.7296
2786,19400,-69.2923
2811,19600,-69.1
2836,19800,-84.44
2862,20000,-69.4462
2889,20200,-69.4333
2915,20400,-69.2846
2940,20600,-70.092
2966,20800,-69.9462
2991,21000,-69.212
3017,21200,-69.1385
3042,21400,-69.18
3068,21600,-69.2154
3092,21800,-86.1625
3119,22000,-69.3593
3145,22200,-69.1385
3171,22400,-70.6538
3198,22600,-70.7667
3224,22800,-69.1692
3250,23000,-69.1769
3277,23200,-69.2111
3304,23400,-69.2778
3331,23600,-69.9148
3358,23800,-69.8778
3383,24000,-69.26
3408,24200,-69.196
3432,24400,-69.625
3457,24600,-69.228
3483,24800,-69.3308
3507,25000,-69.225
3531,25200,-85.0667
3557,25400,-69.2538
3581,25600,-69.2167
3605,25800,-70.8
3630,26000,-70.012
3653,26200,-69.3348
3677,26400,-69.375
3701,26600,-70.2083
3724,26800,-86.5478
3747,27000,-104.6913
3773,27200,-69.2154
3798,27400,-73.748
3823,27600,-71.364
3849,27800,-72.2154
3874,28000,-69.9
3899,28200,-69.236
3923,28400,-69.1
3946,28600,-85.8783
3971,28800,-87.132
3997,29000,-69.4538
4023,29200,-69.4615
4049,29400,-69.7308
4076,29600,-96.1889
4100,29800,-69.2833
4125,30000,-70.668
4149,30200,-102.2083
4173,30400,-69.7083
4198,30600,-70.052
4223,30800,-69.324
4247,31000,-69.2167
4270,31200,-87.9043
4294,31400,-69.1
4320,31600,-90.1346
4346,31800,-73.4846
4373,32000,-73.7296
4398,32200,-75.02
4425,32400,-82.8593
4448,32600,-72.4391
4471,32800,-85.9565
4495,33000,-69.6667
4518,33200,-69.1435
4543,33400,-69.3
4567,33600,-69.2667
4593,33800,-69.9846
4617,34000,-69.1833
4642,34200,-69.956
4668,34400,-69.8692
4694,34600,-69.3846
4719,34800,-69.3
4746,35000,-69.9519
4772,35200,-69.9462
4798,35400,-82.8654
4826,35600,-69.45
4853,35800,-69.4704
4880,36000,-69.1741
4906,36200,-69.2154
4933,36400,-69.2852
4958,36600,-70.02
4984,36800,-69.2615
5010,37000,-69.1769
5035,37200,-69.196
5060,37400,-69.156
5085,37600,-69.956
5109,37800,-69.1333
5134,38000,-69.86
5160,38200,-69.1769
5186,38400,-69.1769
5213,38600,-69.6407
5239,38800,-69.2923
5264,39000,-69.9
5290,39200,-69.1385
5317,39400,-81.5778
5343,39600,-69.1769
5369,39800,-69.5462
5394,40000,-69.14
5419,40200,-69.18
5446,40400,-69.2852
5472,40600,-69.3231
5495,40800,-87.4696
5521,41000,-70.8846
5546,41200,-70.428
5571,41400,-72.052
5597,41600,-69.2077
5622,41800,-70.66
5646,42000,-69.2333
5669,42200,-88.8609
5695,42400,-69.2923
5721,42600,-70.0769
5746,42800,-89.288
5772,43000,-70.6769
5799,43200,-70.7815
5824,43400,-71.38
5851,43600,-69.8037
5880,43800,-80.8828
5908,44000,-71.3286
5938,44200,-71.86
5966,44400,-69.9714
5992,44600,-69.2308
6019,44800,-69.1519
6046,45000,-70.0407
6073,45200,-69.1889
6099,45400,-69.1769
6126,45600,-69.6407
6152,45800,-69.1385
6179,46000,-69.3741
6206,46200,-69.337
6233,46400,-69.1741
6258,46600,-69.196
6284,46800,-69.2923
6309,47000,-69.164
6334,47200,-70.86
6358,47400,-69.2167
6383,47600,-69.236
6407,47800,-70.075
6431,48000,-69.2083
6455,48200,-69.3583
6480,48400,-69.212
6506,48600,-69.6538
6530,48800,-69.3333
6556,49000,-69.2769
6582,49200,-69.8692
6610,49400,-83.8321
6635,49600,-69.364
6660,49800,-69.228
6684,50000,-85.3458
6710,50200,-69.2462
6736,50400,-69.3692
6760,50600,-69.3
6785,50800,-70.708
6812,51000,-69.2481
6839,51200,-69.3222
6864,51400,-69.252
6890,51600,-69.1385
6915,51800,-70.228
6939,52000,-71.2167
6965,52200,-69.2538
6990,52400,-69.724
7015,52600,-69.684
7039,52800,-69.2
7063,53000,-69.2917
7088,53200,-69.764
7114,53400,-69.3692
7140,53600,-69.1385
7165,53800,-69.228
7191,54000,-69.3462
7216,54200,-69.276
7241,54400,-70.356
7266,54600,-69.22
7292,54800,-69.2077
7317,55000,-69.244
7342,55200,-69.132
7369,55400,-69.4185
7395,55600,-69.1385
7420,55800,-69.948
7447,56000,-82.7667
7473,56200,-84.3923
7498,56400,-69.252
7522,56600,-69.275
7547,56800,-69.276
7572,57000,-69.876
7599,57200,-69.1519
7625,57400,-69.3769
7652,57600,-69.337
7678,57800,-83.8385
7706,58000,-69.3786
7733,58200,-71.4481
7760,58400,-70.0111
7786,58600,-71.3846
7815,58800,-69.4103
7842,59000,-69.9148
7868,59200,-70.0385
7894,59400,-69.1
7920,59600,-69.3769
7947,59800,-69.4037
7972,60000,-70.428
