episode,timestep,reward
35,200,-233.5429
68,400,-260.3727
101,600,-182.1212
130,800,-141.7276
160,1000,-154.1167
190,1200,-113.47
221,1400,-112.0065
251,1600,-109.1967
282,1800,-144.629
312,2000,-117.5833
342,2200,-112.57
372,2400,-99.8
404,2600,-143.3
437,2800,-130.1091
468,3000,-110.1355
499,3200,-98.7194
531,3400,-131.5031
562,3600,-102.571
593,3800,-99.2355
625,4000,-114.4312
657,4200,-126.3969
687,4400,-112.54
719,4600,-97.0875
750,4800,-109.2129
782,5000,-95.7562
813,5200,-106.2161
845,5400,-138.3437
878,5600,-116.6576
910,5800,-107.6281
942,6000,-96.325
974,6200,-91.6687
1005,6400,-91.1903
1037,6600,-88.125
1069,6800,-117.0625
1101,7000,-88.8937
1134,7200,-110.1515
1166,7400,-95.4031
1198,7600,-84.85
1230,7800,-96.7156
1263,8000,-82.5121
1297,8200,-112.6265
1329,8400,-84.8937
1362,8600,-95.4121
1395,8800,-105.7424
1428,9000,-94.4121
1461,9200,-81.0576
1493,9400,-79.9687
1527,9600,-87.5559
1560,9800,-98.7545
1594,10000,-76.2529
1627,10200,-98.3273
1660,10400,-87.3152
1692,10600,-87.7469
1725,10800,-87.8545
1758,11000,-73.4939
1791,11200,-72.3727
1824,11400,-75.0636
1858,11600,-72.3353
1890,11800,-74.0812
1923,12000,-72.0333
1956,12200,-70.7242
1989,12400,-74.0939
2022,12600,-83.303
2055,12800,-70.6152
2088,13000,-72.0636
2122,13200,-70.5706
2155,13400,-73.1182
2187,13600,-72.5562
2220,13800,-71.3121
2253,14000,-82.7545
2284,14200,-71.0097
2316,14400,-71.0375
2348,14600,-71.4875
2379,14800,-70.8419
2411,15000,-86.0687
2443,15200,-83.3812
2474,15400,-70.3581
2505,15600,-70.9065
2536,15800,-83.0871
2567,16000,-72.2935
2598,16200,-71.9065
2629,16400,-70.0355
2659,16600,-70.5333
2688,16800,-69.9552
2719,17000,-70.1323
2747,17200,-69.8286
2777,17400,-69.9
2806,17600,-70.1621
2833,17800,-69.5222
2861,18000,-69.8071
2887,18200,-85.5385
2916,18400,-70.4586
2944,18600,-84.2286
2972,18800,-83.3679
2999,19000,-69.8778
3026,19200,-70.0185
3053,19400,-70.4259
3078,19600,-70.524
3103,19800,-69.612
3128,20000,-87.12
3156,20200,-70.3857
3182,20400,-84.2038
3212,20600,-70.8933
3241,20800,-84.1414
3271,21000,-70.1533
3300,21200,-69.8241
3329,21400,-70.5483
3357,21600,-70.05
3385,21800,-69.9786
3411,22000,-69.4
3439,22200,-70.2357
3464,22400,-69.492
3490,22600,-71.2
3516,22800,-69.7385
3542,23000,-69.3615
3567,23200,-84.14
3594,23400,-83.7556
3623,23600,-84.1379
3654,23800,-70.5194
3683,24000,-75.4103
3712,24200,-70.2379
3742,24400,-69.7467
3771,24600,-69.3897
