episode,timestep,reward
30,200,-197.8867
61,400,-168.6581
90,600,-149.6552
122,800,-142.3812
152,1000,-164.3067
182,1200,-146.62
211,1400,-111.7034
240,1600,-113.5241
268,1800,-110.0929
294,2000,-109.0462
322,2200,-112.0
350,2400,-125.7214
380,2600,-126.2533
411,2800,-146.5484
440,3000,-118.8
470,3200,-125.8667
501,3400,-101.471
530,3600,-112.0621
560,3800,-109.04
590,4000,-101.8467
621,4200,-107.7484
653,4400,-98.8875
683,4600,-103.04
715,4800,-117.925
745,5000,-97.64
776,5200,-105.3677
805,5400,-110.9586
837,5600,-93.1812
870,5800,-90.4242
902,6000,-92.5312
934,6200,-99.6125
962,6400,-115.7429
991,6600,-128.1034
1018,6800,-105.6963
1049,7000,-87.5484
1075,7200,-92.6615
1102,7400,-131.7185
1130,7600,-87.2
1157,7800,-122.4815
1181,8000,-158.9833
1208,8200,-123.5407
1234,8400,-112.7
1261,8600,-120.0444
1288,8800,-90.7037
1315,9000,-125.2593
1341,9200,-106.1231
1368,9400,-92.5407
1392,9600,-113.1833
1418,9800,-96.5
1444,10000,-89.7615
1469,10200,-93.264
1496,10400,-89.1926
1523,10600,-89.1333
1550,10800,-88.6074
1574,11000,-105.5917
1605,11200,-92.271
1636,11400,-88.7484
1668,11600,-122.4437
1700,11800,-86.0437
1731,12000,-98.271
1762,12200,-86.7484
1793,12400,-86.1677
1824,12600,-99.5935
1856,12800,-86.4875
1888,13000,-89.9437
1918,13200,-90.44
1949,13400,-88.1097
1979,13600,-85.74
2009,13800,-90.6667
2037,14000,-96.1214
2064,14200,-91.5185
2093,14400,-100.0207
2121,14600,-85.95
2149,14800,-88.55
2175,15000,-89.7385
2201,15200,-88.7077
2229,15400,-87.4071
2256,15600,-99.9704
2286,15800,-98.8
2317,16000,-85.7806
2346,16200,-86.1655
2375,16400,-87.1655
2404,16600,-86.5517
2431,16800,-85.5481
2461,17000,-85.94
2493,17200,-97.2937
2522,17400,-85.2
2546,17600,-136.6917
2573,17800,-96.037
2597,18000,-129.1667
2622,18200,-98.232
2648,18400,-95.2615
2674,18600,-87.7923
2700,18800,-89.9154
2727,19000,-85.237
2752,19200,-105.552
2779,19400,-90.0741
2808,19600,-88.3724
2836,19800,-90.0071
2864,20000,-84.8786
2893,20200,-85.4069
2922,20400,-84.7517
2949,20600,-85.0148
2977,20800,-84.5929
3005,21000,-85.3429
3031,21200,-86.6231
3057,21400,-85.8154
3084,21600,-84.8963
3111,21800,-84.6444
3137,22000,-84.4692
3163,22200,-85.7923
3188,22400,-84.68
3215,22600,-84.7778
3241,22800,-84.2769
3270,23000,-85.5793
3299,23200,-98.2345
3329,23400,-85.2667
3358,23600,-85.4828
3387,23800,-85.6483
3415,24000,-85.3429
3443,24200,-84.8429
3471,24400,-86.8
3498,24600,-84.5333
3526,24800,-84.9143
3552,25000,-85.0462
3580,25200,-84.5214
3607,25400,-100.2889
3633,25600,-84.6923
3657,25800,-106.35
3683,26000,-92.3769
3709,26200,-91.1769
3736,26400,-87.3481
3763,26600,-84.7556
3791,26800,-87.8286
3819,27000,-85.3429
3848,27200,-84.5793
3874,27400,-100.7769
3906,27600,-85.6687
3938,27800,-86.2312
3968,28000,-85.3
3998,28200,-85.4667
4029,28400,-85.2323
4060,28600,-85.2968
4090,28800,-85.5
4120,29000,-85.4467
4149,29200,-84.8207
4180,29400,-85.8065
4209,29600,-85.1172
4239,29800,-85.4
4268,30000,-84.8207
4297,30200,-84.8897
4326,30400,-84.8897
4354,30600,-84.5571
4383,30800,-84.7172
4410,31000,-84.4889
4440,31200,-84.9
4467,31400,-84.6074
4497,31600,-84.9267
4525,31800,-84.6286
4552,32000,-84.3852
4580,32200,-84.5929
4608,32400,-85.7786
4635,32600,-84.4222
4660,32800,-93.08
4686,33000,-87.6692
4713,33200,-85.7778
4739,33400,-85.4231
4767,33600,-88.05
4792,33800,-84.32
4819,34000,-84.5852
4845,34200,-84.4308
4872,34400,-98.9185
4898,34600,-85.2769
4923,34800,-105.488
4948,35000,-93.792
4974,35200,-105.0846
5000,35400,-86.8846
5026,35600,-85.1231
5052,35800,-104.1308
5080,36000,-84.4571
5107,36200,-88.0593
5133,36400,-86.5231
5162,36600,-85.5655
5190,36800,-98.5786
5219,37000,-86.3724
5248,37200,-84.9931
5276,37400,-85.6571
5303,37600,-84.3111
5331,37800,-84.2357
5357,38000,-85.6538
5384,38200,-84.2593
5411,38400,-84.4222
5438,38600,-84.237
5466,38800,-84.2714
5493,39000,-84.8889
5521,39200,-86.8286
5549,39400,-84.8857
5578,39600,-85.3103
5605,39800,-85.7556
5633,40000,-84.2
5661,40200,-85.0071
5690,40400,-84.4414
5718,40600,-84.2357
5746,40800,-84.3429
5775,41000,-84.4345
5803,41200,-84.3071
5830,41400,-84.2
5857,41600,-84.4815
5886,41800,-84.8897
5913,42000,-84.2
5942,42200,-84.5034
5971,42400,-85.0966
6000,42600,-85.1586
6029,42800,-84.4414
6057,43000,-84.3429
6085,43200,-84.3071
6113,43400,-86.2643
6142,43600,-84.4345
6170,43800,-84.3357
6198,44000,-84.2714
6225,44200,-84.3037
6252,44400,-85.9926
6279,44600,-84.8667
6308,44800,-84.7517
6336,45000,-85.0643
6364,45200,-84.4857
6391,45400,-85.0519
6418,45600,-84.3111
6447,45800,-86.4
6475,46000,-84.9857
6502,46200,-84.3852
6528,46400,-84.2385
6555,46600,-86.4074
6582,46800,-85.9926
6608,47000,-84.2769
6633,47200,-98.472
6660,47400,-90.437
6687,47600,-88.9852
6714,47800,-101.2296
6743,48000,-84.9103
6770,48200,-107.2296
6797,48400,-118.9407
6826,48600,-92.1103
6854,48800,-91.0143
6884,49000,-96.9
6914,49200,-84.7333
6942,49400,-89.3571
6968,49600,-95.2231
6995,49800,-101.3333
7025,50000,-85.4
7054,50200,-88.6552
7082,50400,-100.4429
7112,50600,-89.4
7142,50800,-85.4
7173,51000,-86.4258
7202,51200,-84.7862
7230,51400,-84.3429
7260,51600,-90.0333
7290,51800,-84.7667
7318,52000,-88.8786
7346,52200,-89.2214
7375,52400,-85.2621
7402,52600,-84.4963
7431,52800,-85.0966
7460,53000,-85.6483
7488,53200,-85.0929
7515,53400,-84.6444
7543,53600,-86.1214
7570,53800,-84.2
7595,54000,-90.96
7621,54200,-90.5462
7648,54400,-84.4593
7675,54600,-85.0889
7702,54800,-86.8741
7727,55000,-85.832
7755,55200,-85.3643
7783,55400,-84.4357
7810,55600,-86.3111
7838,55800,-84.85
7866,56000,-85.0929
7892,56200,-84.4154
7921,56400,-84.5793
7949,56600,-84.5214
7978,56800,-84.5448
8006,57000,-84.45
8033,57200,-84.2
8062,57400,-86.9586
8090,57600,-85.2429
8118,57800,-86.2357
8146,58000,-85.1929
8175,58200,-85.1655
8203,58400,-86.7643
8230,58600,-86.6074
8259,58800,-84.5103
8287,59000,-84.4857
8315,59200,-85.0929
8343,59400,-98.4143
8374,59600,-85.5548
8403,59800,-85.4069
8431,60000,-84.5857
8461,60200,-85.9333
8489,60400,-85.2
8519,60600,-85.5067
8550,60800,-85.8452
8579,61000,-84.8207
8607,61200,-84.95
8636,61400,-84.6483
8664,61600,-84.5571
8692,61800,-88.0357
8720,62000,-84.45
8749,62200,-84.6138
8776,62400,-86.963
8804,62600,-85.5143
8832,62800,-84.4143
8860,63000,-84.7429
8888,63200,-84.5571
8916,63400,-84.55
8943,63600,-86.1778
8971,63800,-84.3786
8999,64000,-85.3143
9026,64200,-84.9111
9051,64400,-84.28
9078,64600,-99.0519
9106,64800,-84.7714
9132,65000,-117.1538
9161,65200,-85.5655
9187,65400,-95.0615
9213,65600,-106.3154
9238,65800,-93.672
9264,66000,-88.5308
9291,66200,-84.5926
9320,66400,-85.4828
9346,66600,-85.6308
9372,66800,-85.7692
9397,67000,-84.88
9423,67200,-84.5
9450,67400,-84.3481
9476,67600,-84.3154
9502,67800,-85.4615
9530,68000,-84.3786
9558,68200,-84.5571
9585,68400,-85.6074
9612,68600,-84.2
9640,68800,-84.4143
9667,69000,-84.4222
9694,69200,-85.0
9721,69400,-84.2741
9749,69600,-84.3071
9776,69800,-84.4444
9803,70000,-84.3111
9830,70200,-84.9037
9858,70400,-84.4143
9886,70600,-84.2714
9913,70800,-84.237
9942,71000,-84.5724
9971,71200,-85.0621
10000,71400,-84.5103
10028,71600,-84.3429
10057,71800,-84.8207
10086,72000,-84.7448
10114,72200,-85.0214
10143,72400,-85.0966
10170,72600,-84.2741
10197,72800,-84.7778
10224,73000,-84.4222
10252,73200,-84.5214
10279,73400,-84.4889
10307,73600,-84.4857
10333,73800,-85.4923
10360,74000,-84.237
10388,74200,-84.8
10416,74400,-84.5571
10445,74600,-85.0276
10472,74800,-84.2741
10498,75000,-84.4615
10526,75200,-84.5143
10554,75400,-84.95
10582,75600,-85.5929
10611,75800,-84.3379
10637,76000,-84.3769
10665,76200,-100.0786
10693,76400,-86.1643
10722,76600,-88.2621
10749,76800,-84.8074
10777,77000,-85.4786
10804,77200,-84.563
10830,77400,-84.6154
10857,77600,-84.237
10882,77800,-84.544
10909,78000,-84.3481
10935,78200,-84.3923
10962,78400,-84.3481
10989,78600,-84.2
11015,78800,-96.6769
11045,79000,-85.3933
11073,79200,-85.6643
11101,79400,-85.1214
11129,79600,-84.7143
11156,79800,-84.8519
11184,80000,-84.7143
11211,80200,-84.4889
11238,80400,-84.6444
11266,80600,-84.5214
11293,80800,-84.3852
11320,81000,-98.3111
11348,81200,-84.8357
11376,81400,-84.7
11404,81600,-84.45
11431,81800,-85.0074
11458,82000,-84.6741
11486,82200,-85.3857
11513,82400,-84.6889
11540,82600,-84.3111
11567,82800,-86.5259
11594,83000,-84.3333
11622,83200,-97.95
11648,83400,-84.4154
