episode,timestep,reward
29,200,-246.1862
60,400,-177.2645
92,600,-198.1937
121,800,-126.8483
147,1000,-137.5462
176,1200,-161.2483
205,1400,-129.5862
234,1600,-122.9241
264,1800,-127.2
294,2000,-121.5133
326,2200,-146.5375
356,2400,-115.8067
385,2600,-133.2207
416,2800,-135.6839
444,3000,-128.6
473,3200,-146.5931
501,3400,-114.6929
531,3600,-123.9467
560,3800,-127.1862
589,4000,-128.5586
620,4200,-112.6839
651,4400,-108.9097
681,4600,-122.9067
710,4800,-140.2207
739,5000,-108.6966
769,5200,-107.5933
799,5400,-117.6267
830,5600,-108.0581
862,5800,-114.5
894,6000,-102.0937
927,6200,-128.4424
956,6400,-145.0207
987,6600,-100.9548
1020,6800,-106.2909
1053,7000,-103.7818
1083,7200,-151.4667
1115,7400,-111.9437
1147,7600,-99.8062
1179,7800,-124.5937
1207,8000,-124.7214
1239,8200,-107.1125
1268,8400,-110.069
1300,8600,-92.825
1332,8800,-92.8062
1363,9000,-129.1161
1395,9200,-94.3812
1426,9400,-104.871
1457,9600,-105.8839
1488,9800,-103.5032
1520,10000,-104.3687
1550,10200,-91.7267
1579,10400,-92.0069
1609,10600,-115.2333
1639,10800,-103.6667
1669,11000,-100.5733
1700,11200,-100.8452
1730,11400,-89.8333
1762,11600,-97.2625
1792,11800,-103.1333
1821,12000,-90.3448
1851,12200,-101.94
1882,12400,-88.6065
1913,12600,-85.6452
1943,12800,-86.0667
1972,13000,-97.9517
2001,13200,-86.5448
2031,13400,-99.7533
2060,13600,-85.6621
2089,13800,-112.3862
2117,14000,-101.6786
2146,14200,-89.1724
2176,14400,-97.1933
2206,14600,-86.5933
2237,14800,-101.1935
2267,15000,-85.14
2297,15200,-85.84
2327,15400,-86.2067
2357,15600,-86.62
2388,15800,-85.3032
2417,16000,-88.8621
2444,16200,-85.7481
2472,16400,-99.8429
2499,16600,-87.1926
2526,16800,-84.837
2552,17000,-85.6692
2579,17200,-85.8148
2604,17400,-85.76
2632,17600,-99.2286
2658,17800,-102.5769
2682,18000,-86.7167
2706,18200,-102.7083
2731,18400,-86.088
2757,18600,-85.4385
2782,18800,-113.192
2807,19000,-86.392
2833,19200,-98.7154
2859,19400,-84.5615
2885,19600,-85.8231
2912,19800,-85.2148
2939,20000,-84.8
2967,20200,-85.3857
2995,20400,-112.6786
3023,20600,-85.2357
3050,20800,-84.5259
3078,21000,-84.6214
3104,21200,-85.0
3132,21400,-85.5214
3158,21600,-84.7462
3185,21800,-85.6444
3212,22000,-85.4889
3239,22200,-84.3481
3266,22400,-84.2741
3294,22600,-85.0286
3321,22800,-98.5037
3349,23000,-84.9214
3377,23200,-84.6643
3405,23400,-85.0286
3432,23600,-85.5778
3461,23800,-84.3724
3488,24000,-84.2741
3515,24200,-98.9111
3542,24400,-99.6074
3571,24600,-84.8966
3599,24800,-85.8071
3627,25000,-84.4714
3656,25200,-84.3724
3684,25400,-84.4357
3712,25600,-84.5571
3738,25800,-85.8154
3765,26000,-85.7556
3793,26200,-84.4857
3821,26400,-84.3071
3848,26600,-85.0148
3876,26800,-84.2357
3903,27000,-84.763
3929,27200,-84.9923
3956,27400,-84.3111
3983,27600,-86.9037
4011,27800,-84.4857
4038,28000,-85.6444
4065,28200,-84.237
4091,28400,-85.5846
4118,28600,-85.1778
4146,28800,-84.6714
4173,29000,-84.763
4200,29200,-85.4296
4227,29400,-84.9407
4253,29600,-85.6231
4281,29800,-84.2357
4308,30000,-85.1259
4335,30200,-84.9407
4362,30400,-84.237
4388,30600,-85.5077
4416,30800,-84.3071
4443,31000,-85.5704
4471,31200,-84.3429
4498,31400,-84.4222
4525,31600,-84.5111
4551,31800,-85.0077
4577,32000,-85.6231
4604,32200,-84.237
4630,32400,-84.2
4657,32600,-86.7333
4683,32800,-84.3462
4710,33000,-84.7259
4737,33200,-84.7926
4764,33400,-84.6889
4791,33600,-84.3481
4817,33800,-84.2
4843,34000,-84.7692
4869,34200,-84.4077
4894,34400,-84.376
4919,34600,-99.736
4945,34800,-85.3846
4972,35000,-97.8667
