episode,timestep,reward
31,200,-104.8806
64,400,-108.4515
93,600,-99.4897
123,800,-103.8367
155,1000,-103.5687
188,1200,-99.4848
220,1400,-95.625
251,1600,-98.571
283,1800,-105.2906
313,2000,-98.84
344,2200,-92.3161
376,2400,-93.4187
408,2600,-92.2125
441,2800,-89.3667
473,3000,-92.3125
505,3200,-85.95
537,3400,-92.6875
569,3600,-86.4875
603,3800,-87.6353
636,4000,-76.8697
669,4200,-89.2879
701,4400,-81.725
733,4600,-80.6937
766,4800,-73.9727
799,5000,-76.1667
832,5200,-79.1545
866,5400,-74.1088
898,5600,-78.8219
931,5800,-75.2061
963,6000,-74.6562
996,6200,-71.8636
1029,6400,-72.1788
1062,6600,-73.5788
1095,6800,-72.6697
1128,7000,-77.2394
1161,7200,-72.0697
1194,7400,-74.1909
1226,7600,-72.975
1260,7800,-73.3706
1293,8000,-73.9818
1326,8200,-71.5
1359,8400,-71.603
1392,8600,-71.5848
1425,8800,-71.0273
1458,9000,-71.7606
1490,9200,-72.6625
1524,9400,-71.7824
1556,9600,-70.9312
1589,9800,-70.7545
1623,10000,-73.3912
1656,10200,-70.403
1689,10400,-70.7667
1722,10600,-72.2697
1755,10800,-73.4788
1788,11000,-71.5242
1821,11200,-72.3424
1854,11400,-70.8273
1887,11600,-70.3121
1920,11800,-70.2818
1954,12000,-71.4529
1986,12200,-71.5375
2019,12400,-70.6152
2052,12600,-70.4333
2086,12800,-70.2765
2119,13000,-70.1909
2152,13200,-73.4273
2184,13400,-70.1625
2217,13600,-73.5636
2250,13800,-70.1606
2282,14000,-71.2531
2314,14200,-70.7687
2346,14400,-73.1281
2379,14600,-70.1909
2411,14800,-70.1125
2443,15000,-70.5875
2476,15200,-71.3727
2509,15400,-77.7788
2541,15600,-70.175
2573,15800,-70.2687
2605,16000,-71.5844
2638,16200,-70.4515
2669,16400,-70.4548
2700,16600,-77.9323
2732,16800,-70.2437
2764,17000,-69.9125
2794,17200,-69.88
2825,17400,-71.4032
2853,17600,-69.8143
2882,17800,-74.6552
2911,18000,-77.069
2941,18200,-72.85
2973,18400,-71.875
3003,18600,-73.0633
3033,18800,-72.4667
3063,19000,-69.78
3094,19200,-70.2935
3125,19400,-70.8097
3155,19600,-69.7
3184,19800,-76.6172
3214,20000,-69.6667
3244,20200,-70.3
3274,20400,-69.6467
3304,20600,-72.35
3336,20800,-69.8812
3367,21000,-69.7774
3398,21200,-71.9387
3428,21400,-72.35
3459,21600,-70.7
3491,21800,-70.375
3521,22000,-70.3333
3551,22200,-71.85
3579,22400,-72.7964
3607,22600,-70.0286
3635,22800,-77.3071
3664,23000,-69.5138
3694,23200,-69.6933
3722,23400,-72.1893
3752,23600,-69.5667
3782,23800,-70.1467
3811,24000,-72.5793
3840,24200,-69.6448
3871,24400,-70.929
3900,24600,-72.1517
3928,24800,-69.6
3957,25000,-69.5759
3987,25200,-69.6467
4015,25400,-69.4857
4043,25600,-71.1893
4070,25800,-73.0
4101,26000,-69.8742
4132,26200,-69.6161
4161,26400,-69.6862
4189,26600,-72.725
4217,26800,-69.75
4245,27000,-72.7321
4275,27200,-69.78
4305,27400,-69.7933
4335,27600,-69.78
4363,27800,-69.5714
4391,28000,-69.4214
4420,28200,-72.2621
4450,28400,-72.5167
4481,28600,-69.7774
4513,28800,-70.9094
4544,29000,-69.8226
4575,29200,-70.771
4605,29400,-69.7
4635,29600,-70.3333
4665,29800,-69.6933
4694,30000,-70.031
