episode,timestep,reward
29,200,-188.9069
60,400,-206.4548
90,600,-136.5433
120,800,-130.6667
150,1000,-109.58
181,1200,-123.9097
211,1400,-101.0667
241,1600,-99.86
271,1800,-122.31
301,2000,-122.26
331,2200,-134.7333
362,2400,-99.8419
395,2600,-134.1545
427,2800,-115.5875
458,3000,-134.2581
488,3200,-102.46
519,3400,-112.9032
551,3600,-102.0062
583,3800,-108.0344
615,4000,-103.0062
646,4200,-98.0742
676,4400,-122.64
708,4600,-110.1594
740,4800,-108.8469
771,5000,-110.8581
803,5200,-98.3187
834,5400,-122.229
866,5600,-99.6625
897,5800,-110.9387
928,6000,-96.8161
961,6200,-102.9636
993,6400,-93.6625
1024,6600,-93.7129
1055,6800,-118.4097
1086,7000,-107.2774
1118,7200,-94.325
1149,7400,-97.5839
1181,7600,-121.7406
1213,7800,-104.9594
1245,8000,-107.2625
1277,8200,-123.725
1309,8400,-97.775
1340,8600,-102.5065
1373,8800,-104.1879
1404,9000,-95.1065
1436,9200,-87.7187
1468,9400,-99.6344
1500,9600,-86.9
1530,9800,-87.3667
1563,10000,-130.8576
1594,10200,-88.7452
1626,10400,-84.15
1658,10600,-119.1406
1690,10800,-129.7562
1722,11000,-82.0875
1754,11200,-95.6156
1786,11400,-105.5437
1817,11600,-97.7226
1848,11800,-84.3
1879,12000,-94.7871
1912,12200,-91.9576
1945,12400,-80.6818
1977,12600,-92.7031
2010,12800,-80.5
2043,13000,-82.5364
2075,13200,-81.525
2108,13400,-94.3879
2141,13600,-102.9
2174,13800,-91.9758
2207,14000,-92.3212
2238,14200,-82.6548
2271,14400,-90.7273
2303,14600,-77.6437
2335,14800,-77.7187
2367,15000,-77.5125
2400,15200,-74.4333
2432,15400,-76.45
2465,15600,-83.8939
2498,15800,-73.7667
2530,16000,-74.0062
2564,16200,-71.2059
2597,16400,-74.3364
2630,16600,-74.5485
2663,16800,-73.0636
2696,17000,-72.4455
2729,17200,-70.4939
2763,17400,-71.9706
2796,17600,-71.1303
2829,17800,-72.5182
2862,18000,-71.7545
2895,18200,-70.5242
2929,18400,-70.9235
2962,18600,-70.9182
2995,18800,-70.7061
3028,19000,-71.0152
3062,19200,-70.6176
3095,19400,-70.9485
3128,19600,-70.7242
3162,19800,-70.4235
3195,20000,-70.6333
3228,20200,-70.5424
3262,20400,-70.6765
3295,20600,-70.2818
3328,20800,-71.4697
3361,21000,-70.4212
3395,21200,-70.3353
3428,21400,-70.6636
3461,21600,-70.7364
3494,21800,-70.7061
3528,22000,-70.2765
3561,22200,-70.5545
3594,22400,-70.797
3627,22600,-70.1303
3661,22800,-70.8706
3694,23000,-70.5727
3727,23200,-82.2667
3760,23400,-70.2212
3794,23600,-70.1882
3827,23800,-70.1909
3860,24000,-70.1606
3893,24200,-70.1303
3926,24400,-70.1
3960,24600,-70.4412
3993,24800,-70.2515
4026,25000,-70.0697
4059,25200,-70.0394
4092,25400,-70.1
4125,25600,-82.1606
4157,25800,-69.9437
4190,26000,-70.1
4223,26200,-80.5758
4256,26400,-70.1606
4289,26600,-70.1
4322,26800,-70.1
4356,27000,-70.0706
4388,27200,-71.0375
4421,27400,-70.4333
4454,27600,-70.6758
4487,27800,-70.0697
4519,28000,-69.975
4552,28200,-70.0394
4583,28400,-69.9065
4614,28600,-80.6774
4645,28800,-69.8419
4677,29000,-70.8375
4708,29200,-81.1677
4739,29400,-70.5194
4771,29600,-70.2562
4803,29800,-70.7375
4835,30000,-70.1625
4867,30200,-69.85
4898,30400,-93.6484
4930,30600,-81.475
4962,30800,-69.9125
4994,31000,-70.1
5026,31200,-93.3562
5058,31400,-70.0062
5090,31600,-70.0375
5122,31800,-72.4437
5153,32000,-70.4613
5185,32200,-80.4719
5217,32400,-70.35
5249,32600,-70.5375
5282,32800,-80.2182
5314,33000,-70.0062
5346,33200,-70.6937
5377,33400,-70.8548
5408,33600,-71.5516
5439,33800,-80.6129
5471,34000,-70.1625
5503,34200,-70.1937
5536,34400,-70.2515
5568,34600,-81.1594
5600,34800,-70.1
5632,35000,-70.0687
5665,35200,-70.0394
5697,35400,-70.0062
5729,35600,-69.975
5760,35800,-69.9065
5791,36000,-70.2484
5823,36200,-80.7219
5855,36400,-70.2562
5887,36600,-70.0687
5918,36800,-69.8742
5948,37000,-83.25
5979,37200,-70.6258
6010,37400,-72.6484
6041,37600,-71.2613
6073,37800,-69.9437
6105,38000,-70.6625
6137,38200,-70.1937
6168,38400,-81.129
6199,38600,-69.9065
6230,38800,-69.971
6261,39000,-70.029
6292,39200,-70.5516
6322,39400,-69.7
6351,39600,-71.631
6380,39800,-69.6724
6409,40000,-70.7897
6437,40200,-82.975
6468,40400,-70.7452
6498,40600,-69.8333
6529,40800,-70.1516
6557,41000,-83.3071
6587,41200,-71.02
6617,41400,-70.4233
6647,41600,-70.9467
6675,41800,-69.6143
6706,42000,-91.8032
6735,42200,-94.2483
6762,42400,-69.6259
6788,42600,-111.7038
6817,42800,-70.1276
6846,43000,-69.6931
6876,43200,-81.5433
6907,43400,-69.8097
6938,43600,-70.0161
6968,43800,-82.75
6998,44000,-69.6467
7027,44200,-69.7828
7054,44400,-115.1222
7082,44600,-77.55
7112,44800,-72.6
7141,45000,-71.7138
7170,45200,-94.2379
7200,45400,-83.6267
7232,45600,-82.3344
7263,45800,-70.1
7295,46000,-83.2531
7327,46200,-70.1937
7358,46400,-70.8097
7390,46600,-71.8375
7420,46800,-71.6933
7452,47000,-70.175
7484,47200,-69.9437
7515,47400,-69.9129
7545,47600,-69.68
7576,47800,-70.0355
7606,48000,-69.8133
7637,48200,-69.7452
7666,48400,-69.6862
7695,48600,-69.4379
7724,48800,-82.6207
7753,49000,-69.5414
7780,49200,-69.6111
7810,49400,-69.66
7838,49600,-70.1143
7863,49800,-113.996
7892,50000,-69.6517
7919,50200,-82.2963
7949,50400,-81.2767
7979,50600,-82.1967
