episode,timestep,reward
25,200,-139.08
50,400,-149.2
77,600,-120.3704
104,800,-129.4074
130,1000,-120.0769
155,1200,-124.0
179,1400,-100.125
207,1600,-132.8214
233,1800,-119.8846
258,2000,-107.44
285,2200,-123.3333
310,2400,-107.4
334,2600,-95.2083
360,2800,-112.1923
388,3000,-121.2143
413,3200,-105.68
439,3400,-100.7692
465,3600,-87.2692
491,3800,-95.4615
517,4000,-120.2308
541,4200,-115.6667
566,4400,-93.72
592,4600,-91.7692
617,4800,-80.76
643,5000,-88.8846
668,5200,-98.92
693,5400,-75.4
720,5600,-92.4815
745,5800,-81.56
772,6000,-97.2222
798,6200,-80.0769
826,6400,-99.9286
853,6600,-77.7037
880,6800,-86.963
905,7000,-89.08
931,7200,-69.5
957,7400,-77.8077
985,7600,-80.0
1013,7800,-75.4286
1040,8000,-80.7037
1069,8200,-82.2759
1096,8400,-67.7037
1124,8600,-64.0714
1152,8800,-86.6071
1181,9000,-76.1724
1208,9200,-74.1111
1236,9400,-64.25
1264,9600,-63.5
1293,9800,-68.931
1320,10000,-68.963
1346,10200,-70.9231
1371,10400,-69.08
1396,10600,-69.12
1422,10800,-70.5
1448,11000,-63.1538
1475,11200,-68.5185
1502,11400,-75.6667
1530,11600,-68.0357
1557,11800,-62.4815
1584,12000,-63.4815
1612,12200,-62.5357
1638,12400,-62.9615
1665,12600,-60.4074
1693,12800,-66.2143
1719,13000,-61.6923
1745,13200,-60.1538
1771,13400,-66.6923
1798,13600,-60.6296
1824,13800,-69.8077
1849,14000,-76.28
1876,14200,-66.5185
1901,14400,-71.44
1928,14600,-68.7407
1955,14800,-60.5926
1982,15000,-63.4444
2010,15200,-63.7857
2037,15400,-67.4815
2065,15600,-73.0714
2091,15800,-61.9615
2119,16000,-60.1071
2145,16200,-70.0385
2172,16400,-68.7778
2200,16600,-67.4286
2228,16800,-62.4286
2255,17000,-61.2963
2283,17200,-60.75
2310,17400,-62.7407
2337,17600,-62.8889
2365,17800,-66.75
2392,18000,-60.8889
2417,18200,-59.64
2444,18400,-60.9259
2470,18600,-61.3077
2497,18800,-70.037
2523,19000,-62.5
2550,19200,-76.1852
2576,19400,-68.0385
2601,19600,-63.64
2627,19800,-59.7308
2654,20000,-73.7037
2679,20200,-61.32
2705,20400,-60.9231
2731,20600,-68.0385
2757,20800,-66.6154
2782,21000,-62.28
2807,21200,-62.28
2832,21400,-61.2
2858,21600,-67.0769
2884,21800,-80.5385
2910,22000,-68.3846
2937,22200,-60.8889
2962,22400,-60.68
2988,22600,-60.2308
3013,22800,-61.16
3039,23000,-66.8846
3065,23200,-66.6538
3090,23400,-61.24
3115,23600,-59.6
3142,23800,-60.4815
3167,24000,-60.48
3192,24200,-61.0
3217,24400,-66.96
3242,24600,-60.8
3268,24800,-59.4231
3294,25000,-68.0
3319,25200,-68.32
3345,25400,-67.0385
3370,25600,-59.92
3401,25800,-107.3871
3427,26000,-72.5385
3453,26200,-67.3077
3479,26400,-60.1923
3505,26600,-60.8077
3532,26800,-60.2963
3557,27000,-59.8
3583,27200,-60.0769
3610,27400,-61.3704
3636,27600,-59.6923
3663,27800,-66.4074
3690,28000,-66.6296
3718,28200,-59.8571
3745,28400,-60.6296
3773,28600,-59.4286
3800,28800,-59.7778
3824,29000,-60.0833
3850,29200,-67.9231
3875,29400,-59.24
3899,29600,-60.5417
3922,29800,-94.087
3946,30000,-68.4583
3969,30200,-91.4783
3994,30400,-103.6
4021,30600,-61.2222
4043,30800,-92.9091
4066,31000,-81.8696
4092,31200,-66.1538
4117,31400,-72.72
4144,31600,-62.963
4170,31800,-63.3846
4197,32000,-61.2222
4225,32200,-61.3571
4250,32400,-64.04
4277,32600,-60.6296
4304,32800,-60.2963
4331,33000,-59.9259
4357,33200,-59.6923
4384,33400,-59.4074
4410,33600,-75.4615
4437,33800,-61.3704
4464,34000,-61.8148
4490,34200,-61.6923
4517,34400,-61.2593
4545,34600,-59.0357
4572,34800,-59.7407
4598,35000,-60.8462
4626,35200,-59.3571
4652,35400,-60.2692
4680,35600,-66.25
4707,35800,-82.2222
4732,36000,-59.28
4757,36200,-66.76
4782,36400,-60.24
4806,36600,-60.5417
4831,36800,-59.08
4858,37000,-67.5926
4882,37200,-59.0417
4907,37400,-59.24
4931,37600,-61.7083
4955,37800,-60.25
4979,38000,-67.875
5004,38200,-61.76
5031,38400,-65.2222
5055,38600,-59.7083
5079,38800,-58.75
5103,39000,-55.875
5127,39200,-56.25
5150,39400,-62.8696
5173,39600,-66.5652
5196,39800,-65.913
5220,40000,-54.0833
5244,40200,-58.25
5268,40400,-52.0417
5293,40600,-50.96
5318,40800,-55.88
5343,41000,-47.56
5370,41200,-86.4444
5394,41400,-48.7917
5421,41600,-72.3704
5447,41800,-70.6538
5471,42000,-59.7917
5496,42200,-57.68
5520,42400,-55.3333
5545,42600,-56.72
5569,42800,-51.9583
5594,43000,-53.08
5619,43200,-48.16
5644,43400,-57.48
5670,43600,-72.5769
5694,43800,-58.0833
5719,44000,-65.2
5744,44200,-57.8
5768,44400,-55.7083
5792,44600,-56.25
5816,44800,-50.5833
5842,45000,-53.3077
5867,45200,-61.76
5892,45400,-60.52
5918,45600,-67.1538
5943,45800,-59.6
5967,46000,-52.2083
5992,46200,-48.12
6016,46400,-49.4583
6041,46600,-47.76
6066,46800,-46.0
6091,47000,-60.72
6117,47200,-66.9615
6141,47400,-56.2083
6166,47600,-46.0
6191,47800,-46.0
6216,48000,-46.68
6240,48200,-48.4583
6265,48400,-46.48
6289,48600,-46.5833
6314,48800,-46.64
6338,49000,-49.6667
6363,49200,-51.48
6387,49400,-51.7083
6413,49600,-54.9615
6437,49800,-51.0
6461,50000,-50.9167
6486,50200,-46.0
6511,50400,-46.0
6536,50600,-46.0
6561,50800,-46.52
6586,51000,-55.0
6611,51200,-62.08
6635,51400,-60.2917
6659,51600,-58.0833
6684,51800,-56.12
6709,52000,-55.0
6733,52200,-52.0
6758,52400,-49.16
6782,52600,-56.0417
6805,52800,-60.0
6828,53000,-60.0
6851,53200,-57.3043
6874,53400,-51.6522
6899,53600,-56.84
6923,53800,-52.0417
6948,54000,-48.08
6972,54200,-57.5833
6996,54400,-77.9583
7020,54600,-56.1667
7044,54800,-46.0
7069,55000,-47.12
7091,55200,-65.2727
7115,55400,-47.7917
7138,55600,-55.2609
7162,55800,-55.3333
7186,56000,-46.5833
7211,56200,-46.0
7236,56400,-47.24
7260,56600,-46.0
7283,56800,-57.3043
7307,57000,-55.8333
7331,57200,-54.0
7356,57400,-69.28
7380,57600,-46.0
7404,57800,-70.75
7428,58000,-62.8333
7453,58200,-54.2
7477,58400,-54.875
7502,58600,-46.56
7527,58800,-47.8
7552,59000,-46.0
7576,59200,-47.9583
7601,59400,-46.0
7627,59600,-53.3846
7651,59800,-46.0
7675,60000,-54.25
7699,60200,-58.5
7723,60400,-51.7917
7748,60600,-51.48
7772,60800,-50.125
7795,61000,-57.6957
7819,61200,-49.625
7843,61400,-46.5417
7867,61600,-47.1667
7891,61800,-54.875
