episode,timestep,reward
29,200,-146.2069
56,400,-113.1481
84,600,-145.8571
108,800,-109.1667
132,1000,-108.7917
158,1200,-121.8077
184,1400,-116.5385
209,1600,-121.04
236,1800,-116.1481
259,2000,-103.8696
285,2200,-125.2692
310,2400,-96.24
336,2600,-113.9615
362,2800,-112.5769
386,3000,-122.9583
412,3200,-112.2692
437,3400,-112.72
463,3600,-102.6923
489,3800,-110.9231
514,4000,-110.72
540,4200,-109.9615
565,4400,-100.16
592,4600,-104.7778
617,4800,-103.28
644,5000,-97.7407
671,5200,-98.8889
696,5400,-108.44
722,5600,-93.1154
750,5800,-107.4643
776,6000,-100.5769
802,6200,-100.9615
829,6400,-93.0741
857,6600,-106.3929
883,6800,-97.8462
909,7000,-98.1154
936,7200,-97.2963
962,7400,-102.8462
989,7600,-107.2593
1016,7800,-109.963
1041,8000,-109.4
1067,8200,-91.3077
1094,8400,-96.6667
1121,8600,-105.1481
1148,8800,-93.5556
1174,9000,-101.4615
1200,9200,-89.5769
1226,9400,-87.5769
1252,9600,-88.0385
1279,9800,-113.037
1305,10000,-89.7692
1331,10200,-93.3846
1357,10400,-95.2692
1385,10600,-90.3571
1412,10800,-78.5926
1440,11000,-92.5714
1466,11200,-86.9615
1495,11400,-94.6897
1523,11600,-94.1786
1552,11800,-88.4828
1579,12000,-82.037
1606,12200,-83.8889
1634,12400,-76.7143
1662,12600,-76.4643
1689,12800,-81.4444
1717,13000,-87.0357
1745,13200,-76.3929
1772,13400,-79.2593
1801,13600,-79.0345
1828,13800,-86.5556
1856,14000,-76.0
1883,14200,-84.2593
1911,14400,-77.6786
1939,14600,-74.5714
1967,14800,-72.4286
1995,15000,-77.1071
2024,15200,-73.3448
2052,15400,-72.75
2080,15600,-72.0
2108,15800,-77.0357
2137,16000,-77.3793
2166,16200,-73.3793
2194,16400,-70.7143
2221,16600,-79.0741
2250,16800,-77.0345
2278,17000,-71.4643
2306,17200,-70.9286
2335,17400,-71.4138
2363,17600,-77.1429
2393,17800,-81.2
2421,18000,-71.8571
2450,18200,-74.4828
2478,18400,-69.7857
2506,18600,-66.9643
2535,18800,-74.4828
2564,19000,-69.6207
2591,19200,-71.6667
2620,19400,-67.1724
2648,19600,-75.3214
2677,19800,-70.1034
2705,20000,-73.7143
2734,20200,-68.4483
2763,20400,-71.8621
2791,20600,-66.8571
2820,20800,-68.1724
2849,21000,-75.4828
2878,21200,-70.1034
2907,21400,-79.2759
2936,21600,-74.6552
2964,21800,-68.1071
2992,22000,-69.4643
3021,22200,-67.2759
3050,22400,-79.8621
3079,22600,-71.8621
3107,22800,-73.7143
3136,23000,-72.1724
3165,23200,-65.4138
3194,23400,-66.3448
3222,23600,-72.2143
3251,23800,-67.6207
3279,24000,-68.1429
3308,24200,-65.2759
3337,24400,-67.3448
3365,24600,-64.5714
