episode,timestep,reward
5102,40200,-82.0
5125,40400,-61.1304
5148,40600,-70.4348
5171,40800,-62.2609
5195,41000,-70.4583
5219,41200,-62.5
5243,41400,-71.75
5267,41600,-68.8333
5290,41800,-77.1739
5316,42000,-59.9615
5342,42200,-61.5
5367,42400,-60.4
5391,42600,-59.625
5415,42800,-71.0
5438,43000,-60.6522
5461,43200,-62.3043
5484,43400,-68.7826
5508,43600,-62.4583
5533,43800,-60.04
5557,44000,-68.4583
5581,44200,-59.75
5606,44400,-60.44
5631,44600,-61.0
5655,44800,-62.9583
5681,45000,-61.2692
5707,45200,-60.3462
5733,45400,-60.3077
5758,45600,-60.56
5785,45800,-59.2593
5811,46000,-59.4615
5837,46200,-59.2308
5863,46400,-59.4231
5886,46600,-59.913
5911,46800,-58.92
5934,47000,-59.4783
5959,47200,-58.92
5983,47400,-59.6667
6007,47600,-66.4167
6031,47800,-59.6667
6054,48000,-60.7826
6078,48200,-62.1667
6103,48400,-59.32
6128,48600,-60.24
6153,48800,-60.36
6179,49000,-59.2308
6205,49200,-61.2308
6231,49400,-60.8846
6258,49600,-59.963
6286,49800,-60.2143
6313,50000,-59.2593
6338,50200,-60.92
6365,50400,-59.5185
6390,50600,-60.6
6414,50800,-60.7083
6438,51000,-61.6667
6462,51200,-61.5417
6488,51400,-61.1538
6512,51600,-68.4167
6537,51800,-62.0
6562,52000,-68.32
6585,52200,-67.2609
6607,52400,-64.6818
6632,52600,-63.48
6655,52800,-63.6522
6680,53000,-61.36
6704,53200,-60.4583
6728,53400,-60.8333
6751,53600,-61.4783
6777,53800,-60.1154
6802,54000,-63.36
6827,54200,-60.2
6853,54400,-66.7692
6878,54600,-60.72
6903,54800,-62.92
6929,55000,-62.6154
6953,55200,-61.4167
6979,55400,-60.9615
7003,55600,-60.4167
7029,55800,-60.3846
7056,56000,-61.0
7082,56200,-63.3077
7107,56400,-61.52
7134,56600,-59.3704
7159,56800,-61.4
7186,57000,-59.963
7213,57200,-60.0
7238,57400,-60.44
7265,57600,-60.5556
7292,57800,-59.7407
7318,58000,-59.3462
7345,58200,-60.0741
7372,58400,-60.3704
7399,58600,-60.8148
7426,58800,-61.2963
7453,59000,-62.3333
7479,59200,-61.2692
7506,59400,-61.2222
7533,59600,-59.5556
7559,59800,-61.4231
7586,60000,-67.7407
7612,60200,-62.7692
7639,60400,-62.037
7666,60600,-59.3704
7694,60800,-60.4286
7720,61000,-61.2692
7747,61200,-66.3704
7774,61400,-60.4815
7801,61600,-60.4074
7827,61800,-60.0385
7853,62000,-60.4615
7879,62200,-60.4231
7905,62400,-60.1538
7931,62600,-61.1923
7958,62800,-59.5556
7983,63000,-60.72
8008,63200,-63.24
8034,63400,-59.8846
8059,63600,-61.28
8084,63800,-60.0
8111,64000,-59.7778
8137,64200,-59.9231
8164,64400,-59.4074
8189,64600,-59.36
8215,64800,-68.3077
8241,65000,-61.4231
8265,65200,-97.875
8291,65400,-63.9615
8316,65600,-70.04
8343,65800,-64.8889
8369,66000,-65.4615
8396,66200,-69.7778
8422,66400,-61.9231
8445,66600,-64.913
8469,66800,-60.25
8494,67000,-60.84
8518,67200,-60.625
8541,67400,-71.8261
8565,67600,-62.5
8590,67800,-59.4
8614,68000,-59.7917
8639,68200,-59.52
8665,68400,-67.7692
8690,68600,-59.32
8715,68800,-68.2
8740,69000,-63.04
8766,69200,-62.8077
8791,69400,-69.6
8817,69600,-62.7692
8843,69800,-62.6538
8868,70000,-60.92
8894,70200,-60.6538
8919,70400,-70.32
8944,70600,-59.68
8969,70800,-60.76
8995,71000,-61.6154
9019,71200,-59.7083
9044,71400,-59.88
9070,71600,-60.2692
9095,71800,-59.6
9121,72000,-59.8462
9146,72200,-60.56
9173,72400,-59.9259
9199,72600,-59.6154
9221,72800,-64.8636
9245,73000,-60.75
9269,73200,-60.0417
9293,73400,-62.0833
9319,73600,-60.5385
9343,73800,-59.1667
9369,74000,-59.1538
9393,74200,-59.9583
9418,74400,-62.24
9443,74600,-60.48
9467,74800,-60.2917
9492,75000,-60.08
9517,75200,-59.68
9542,75400,-59.4
9567,75600,-59.84
9592,75800,-60.72
9617,76000,-59.68
9642,76200,-60.36
9667,76400,-60.32
9692,76600,-62.92
9718,76800,-59.6154
9742,77000,-60.1667
9765,77200,-60.4348
9789,77400,-59.25
9812,77600,-59.6087
9836,77800,-60.4583
9861,78000,-59.72
9884,78200,-59.8696
9908,78400,-60.0417
9931,78600,-68.1304
9956,78800,-68.84
9980,79000,-60.3333
10005,79200,-60.32
10030,79400,-60.0
10055,79600,-61.04
10080,79800,-60.92
10106,80000,-59.4615
10130,80200,-61.0417
10156,80400,-58.7308
10182,80600,-67.2308
10208,80800,-67.3846
10232,81000,-59.7083
10256,81200,-60.3333
10282,81400,-59.6538
10307,81600,-59.2
10331,81800,-60.0
10357,82000,-67.3846
10381,82200,-67.4583
10407,82400,-60.3077
10431,82600,-60.25
10457,82800,-59.5
10482,83000,-59.28
10505,83200,-59.6087
10529,83400,-68.3333
10552,83600,-70.1739
10576,83800,-62.0
10602,84000,-60.1538
10628,84200,-73.4231
10653,84400,-59.6
10678,84600,-59.76
10705,84800,-59.1111
10730,85000,-59.56
10757,85200,-60.037
10783,85400,-73.5385
10811,85600,-60.1786
10837,85800,-59.6538
10861,86000,-59.25
10885,86200,-69.4583
10909,86400,-70.5833
10933,86600,-60.75
10956,86800,-61.913
10981,87000,-83.84
11005,87200,-61.8333
11029,87400,-61.75
11053,87600,-60.75
11078,87800,-69.96
11102,88000,-62.4167
11125,88200,-61.1304
11150,88400,-67.4
11173,88600,-68.9565
11198,88800,-67.84
11222,89000,-60.2917
11245,89200,-62.087
11270,89400,-61.68
11294,89600,-62.25
11318,89800,-62.0
11342,90000,-61.6667
11368,90200,-61.0
11392,90400,-61.0833
11415,90600,-60.5217
11440,90800,-61.04
11465,91000,-60.08
11490,91200,-65.28
11516,91400,-60.0385
11542,91600,-60.7692
11568,91800,-66.7308
11593,92000,-60.2
11619,92200,-61.5769
11645,92400,-59.6154
11670,92600,-59.96
11696,92800,-61.3846
11722,93000,-61.4615
11748,93200,-59.1538
11774,93400,-59.3077
11800,93600,-60.6923
11827,93800,-59.2963
11854,94000,-60.0741
11881,94200,-59.9259
11908,94400,-59.3333
11934,94600,-59.5769
11961,94800,-59.7778
11987,95000,-59.3462
12013,95200,-61.2692
12039,95400,-59.3462
12065,95600,-60.7308
12091,95800,-62.5769
12117,96000,-59.7308
12143,96200,-59.4615
12168,96400,-59.76
12195,96600,-61.5556
12221,96800,-69.3846
12247,97000,-60.9231
12274,97200,-68.6667
12301,97400,-61.7037
12328,97600,-60.7037
12356,97800,-61.2143
12384,98000,-60.3214
12411,98200,-60.0741
12438,98400,-60.1481
12466,98600,-60.75
12493,98800,-59.7778
12521,99000,-59.3214
12549,99200,-59.1429
12575,99400,-60.2308
12602,99600,-59.2593
12628,99800,-60.7308
12655,100000,-59.4815
