episode,timestep,reward
25,200,-151.2
52,400,-128.3333
78,600,-153.0385
105,800,-158.8889
132,1000,-153.1111
159,1200,-133.2963
185,1400,-125.0769
210,1600,-125.72
235,1800,-112.68
261,2000,-102.7308
287,2200,-105.4615
314,2400,-122.9259
339,2600,-106.16
366,2800,-114.7778
392,3000,-117.0385
419,3200,-102.2593
445,3400,-107.8846
471,3600,-112.7308
497,3800,-101.8846
522,4000,-105.24
549,4200,-115.2593
575,4400,-101.5769
602,4600,-105.0
627,4800,-116.6
652,5000,-106.88
680,5200,-116.75
706,5400,-115.9231
732,5600,-112.0
759,5800,-101.2963
786,6000,-102.1111
812,6200,-102.5
839,6400,-89.037
865,6600,-97.7308
892,6800,-104.8889
919,7000,-101.3333
945,7200,-101.6923
971,7400,-103.3077
996,7600,-96.8
1022,7800,-99.1538
1047,8000,-95.2
1074,8200,-103.4444
1101,8400,-89.2593
1126,8600,-88.32
1153,8800,-97.2593
1179,9000,-91.4615
1204,9200,-102.76
1232,9400,-94.8214
1258,9600,-96.6538
1284,9800,-90.6154
1311,10000,-95.5556
1338,10200,-89.1481
1365,10400,-89.9259
1391,10600,-103.9615
1420,10800,-114.2759
1447,11000,-94.0
1473,11200,-81.5769
1499,11400,-98.1154
1525,11600,-88.6538
1551,11800,-98.9615
1577,12000,-81.7308
1603,12200,-78.5769
1629,12400,-78.6154
1656,12600,-83.8148
1682,12800,-89.9231
1710,13000,-87.9286
1738,13200,-76.4286
1766,13400,-77.8571
1793,13600,-86.2593
1820,13800,-74.5926
1847,14000,-84.3333
1874,14200,-83.1481
1901,14400,-75.6296
1928,14600,-72.9259
1955,14800,-75.3704
1983,15000,-78.5
2011,15200,-74.6071
2039,15400,-83.0714
2067,15600,-72.2857
2094,15800,-71.8148
2122,16000,-79.2143
2151,16200,-76.1379
2178,16400,-71.6296
2206,16600,-71.5
2235,16800,-76.6207
2263,17000,-73.2143
2291,17200,-77.3571
2320,17400,-73.7241
2349,17600,-67.7241
2377,17800,-69.2857
2406,18000,-78.3793
2434,18200,-69.7143
2462,18400,-68.5714
2491,18600,-71.3448
2519,18800,-76.8214
2547,19000,-70.0
2575,19200,-70.0357
2604,19400,-72.7586
2632,19600,-68.8571
2660,19800,-67.0357
2688,20000,-68.2143
2717,20200,-73.9655
2746,20400,-76.1034
2774,20600,-65.6071
2803,20800,-74.7241
2831,21000,-66.7143
2860,21200,-66.1379
2889,21400,-77.8966
2917,21600,-72.0
2946,21800,-69.1724
2974,22000,-68.6786
3003,22200,-69.4828
3031,22400,-72.2857
3060,22600,-65.5172
3089,22800,-65.9655
3118,23000,-71.6207
3146,23200,-66.3571
3175,23400,-74.7586
3203,23600,-65.75
3232,23800,-65.3793
3260,24000,-66.6786
3289,24200,-74.6207
3318,24400,-67.4483
3346,24600,-67.0
3375,24800,-64.2759
3403,25000,-72.5
3431,25200,-66.3214
3460,25400,-65.4828
3488,25600,-62.9286
3517,25800,-65.2069
3545,26000,-64.8571
3574,26200,-63.2069
3602,26400,-64.8929
3631,26600,-63.1724
3660,26800,-70.6552
3688,27000,-64.25
3717,27200,-63.2759
3745,27400,-63.6429
3774,27600,-62.7931
3802,27800,-63.1071
3831,28000,-64.5172
3859,28200,-63.2857
3888,28400,-62.7931
3917,28600,-60.3793
3945,28800,-63.9643
3973,29000,-63.9286
4002,29200,-61.3793
4031,29400,-62.7586
4059,29600,-61.2143
4088,29800,-62.8966
4116,30000,-62.5
4145,30200,-61.2069
4173,30400,-61.7143
4202,30600,-62.3793
4230,30800,-61.5714
4259,31000,-62.8621
4287,31200,-61.6786
4316,31400,-60.3793
4345,31600,-61.6552
4373,31800,-61.4643
4402,32000,-61.5517
4430,32200,-61.5714
4459,32400,-67.9655
4488,32600,-61.3793
4516,32800,-61.5357
4545,33000,-61.8966
4573,33200,-62.2857
4602,33400,-62.5517
4630,33600,-61.9286
4659,33800,-61.931
4687,34000,-61.5357
4716,34200,-62.0345
4745,34400,-61.1379
4773,34600,-60.8214
4802,34800,-61.5862
4830,35000,-60.3929
4859,35200,-60.7931
4887,35400,-62.1071
4916,35600,-60.8276
4945,35800,-60.4138
4973,36000,-61.6429
5002,36200,-60.0
5030,36400,-60.8214
5059,36600,-60.8276
5087,36800,-60.8214
5116,37000,-60.4138
5145,37200,-60.8276
5173,37400,-64.7143
5202,37600,-65.6897
5230,37800,-62.6071
5259,38000,-60.4138
5287,38200,-61.1786
5316,38400,-61.1724
5345,38600,-60.0
5373,38800,-60.7857
5402,39000,-60.3793
5430,39200,-60.0
5459,39400,-60.0
5487,39600,-60.6071
5516,39800,-61.8621
5545,40000,-61.5172
5573,40200,-60.8214
5602,40400,-60.3793
5630,40600,-61.1786
5659,40800,-61.1379
5687,41000,-63.0357
5716,41200,-63.7586
5745,41400,-61.6552
5773,41600,-60.8571
5802,41800,-61.6897
5830,42000,-61.75
5859,42200,-61.2414
5887,42400,-60.8571
5916,42600,-66.8966
5945,42800,-60.6897
5973,43000,-60.4286
6002,43200,-60.4138
6031,43400,-65.3103
6059,43600,-67.6786
6088,43800,-61.2414
6116,44000,-61.7143
6145,44200,-61.5172
6173,44400,-61.7143
6202,44600,-60.4138
6231,44800,-60.8276
6259,45000,-65.8929
6288,45200,-65.3448
6316,45400,-64.2143
6345,45600,-64.6552
6373,45800,-61.7857
6402,46000,-62.1724
6430,46200,-60.8929
6459,46400,-60.4483
6488,46600,-61.1379
6516,46800,-62.75
6545,47000,-61.7586
6573,47200,-62.3571
6602,47400,-62.5172
6630,47600,-61.6786
6659,47800,-65.2414
6687,48000,-61.9286
6716,48200,-60.3793
6744,48400,-61.3929
6773,48600,-60.7586
6802,48800,-60.9655
6830,49000,-62.0357
6859,49200,-60.4138
6887,49400,-61.0357
6916,49600,-61.1379
6944,49800,-60.4643
6973,50000,-61.5862
7001,50200,-60.3929
7030,50400,-60.4138
7058,50600,-60.6429
7087,50800,-60.3793
7116,51000,-61.6897
7144,51200,-60.4286
7173,51400,-62.4138
7201,51600,-64.9643
7230,51800,-63.5862
7258,52000,-68.3214
7287,52200,-63.5517
7315,52400,-61.5357
7343,52600,-70.6071
7372,52800,-64.1379
7400,53000,-63.2857
7429,53200,-63.8276
7457,53400,-61.9643
7485,53600,-61.75
7514,53800,-64.1379
7542,54000,-63.1071
7571,54200,-60.3793
7600,54400,-61.931
7628,54600,-62.0
7657,54800,-62.7241
7685,55000,-61.4286
