episode,timestep,reward
30,200,-235.6067
60,400,-218.2
91,600,-219.8903
122,800,-153.2129
150,1000,-176.2
180,1200,-184.0933
210,1400,-184.6533
238,1600,-150.3429
268,1800,-134.5067
297,2000,-193.7241
326,2200,-160.1241
356,2400,-182.0667
384,2600,-138.2
412,2800,-182.7
440,3000,-132.6
468,3200,-150.4571
499,3400,-177.4452
529,3600,-219.4533
555,3800,-133.2846
583,4000,-154.6714
612,4200,-172.0621
641,4400,-135.5034
669,4600,-165.7071
698,4800,-150.2138
726,5000,-160.5286
755,5200,-136.8966
783,5400,-140.7214
813,5600,-146.4667
841,5800,-142.3571
871,6000,-136.0267
899,6200,-140.3357
929,6400,-195.32
958,6600,-174.5862
984,6800,-146.4
1014,7000,-167.8933
1043,7200,-149.9931
1072,7400,-122.1724
1102,7600,-159.48
1129,7800,-124.4296
1157,8000,-185.8714
1186,8200,-147.0759
1215,8400,-147.7034
1242,8600,-130.963
1272,8800,-133.16
1300,9000,-124.5071
1328,9200,-164.65
1356,9400,-121.5429
1383,9600,-167.837
1412,9800,-115.9172
1440,10000,-137.3571
1469,10200,-130.5448
1499,10400,-137.6133
1528,10600,-132.9379
1556,10800,-119.5
1585,11000,-131.2207
1614,11200,-129.269
1644,11400,-140.6667
1674,11600,-150.8467
1704,11800,-129.18
1733,12000,-117.3793
1764,12200,-138.7161
1793,12400,-165.3241
1824,12600,-113.0516
1856,12800,-133.6687
1887,13000,-173.0258
1915,13200,-130.4714
1946,13400,-134.6774
1977,13600,-124.5935
2008,13800,-126.2645
2038,14000,-116.3
2067,14200,-154.531
2097,14400,-127.9733
2128,14600,-125.3226
2160,14800,-108.8875
2190,15000,-115.1267
2220,15200,-125.6333
2250,15400,-115.3867
2282,15600,-106.9
2313,15800,-111.5355
2345,16000,-145.2
2376,16200,-135.4516
2407,16400,-118.8645
2438,16600,-110.9871
2470,16800,-122.475
2502,17000,-106.9438
2532,17200,-137.0133
2563,17400,-121.2194
2595,17600,-107.9875
2628,17800,-107.7333
2659,18000,-108.5548
2691,18200,-119.1063
2722,18400,-106.6258
2754,18600,-108.2375
2785,18800,-108.1484
2818,19000,-115.697
2851,19200,-105.8788
2883,19400,-108.6375
2915,19600,-127.3063
2947,19800,-102.9563
2979,20000,-106.725
3011,20200,-106.4625
3044,20400,-126.097
3076,20600,-115.9313
3108,20800,-117.625
3141,21000,-103.6848
3173,21200,-105.4562
3206,21400,-103.2242
3239,21600,-113.103
3272,21800,-114.5394
3305,22000,-103.6667
3337,22200,-104.8062
3371,22400,-103.0353
3403,22600,-102.625
3435,22800,-104.3625
3468,23000,-102.4545
3501,23200,-126.5636
3534,23400,-101.6303
3565,23600,-140.4194
3597,23800,-112.175
3630,24000,-102.9939
3662,24200,-102.6437
3695,24400,-103.497
3726,24600,-127.1935
3759,24800,-102.4182
3792,25000,-101.5333
3825,25200,-102.0364
3856,25400,-153.4581
3888,25600,-139.3625
3919,25800,-117.5032
3950,26000,-116.8968
3982,26200,-115.0813
4014,26400,-103.525
4046,26600,-126.5312
4078,26800,-116.4562
4111,27000,-102.9152
4143,27200,-103.4187
4175,27400,-128.1938
4208,27600,-103.5333
4241,27800,-103.6303
4273,28000,-138.9563
4305,28200,-103.0125
4336,28400,-106.5677
4367,28600,-108.7871
4399,28800,-115.5063
4430,29000,-118.0516
4462,29200,-104.5
4494,29400,-128.1937
4526,29600,-119.3687
4559,29800,-101.8061
4591,30000,-116.9938
4624,30200,-127.3939
4657,30400,-115.5758
4690,30600,-102.3394
4723,30800,-113.3333
4755,31000,-124.9812
4789,31200,-101.7118
4822,31400,-102.0727
4855,31600,-128.6121
4887,31800,-116.475
4920,32000,-124.5818
4953,32200,-101.6727
4986,32400,-114.297
5019,32600,-111.8909
5052,32800,-103.6182
5084,33000,-127.2125
5116,33200,-115.0187
5148,33400,-126.3125
5181,33600,-102.1636
5214,33800,-100.3697
5247,34000,-100.6788
5279,34200,-147.9562
5312,34400,-101.7576
5344,34600,-124.7188
5378,34800,-100.7
5410,35000,-100.25
5443,35200,-135.5697
5476,35400,-123.497
5508,35600,-111.925
5541,35800,-111.6727
5574,36000,-111.7212
5607,36200,-102.1939
5640,36400,-101.0424
5673,36600,-112.2424
5706,36800,-102.3455
5739,37000,-113.3212
5772,37200,-113.097
5804,37400,-101.2938
5838,37600,-101.3235
5871,37800,-112.2909
5904,38000,-111.2182
5937,38200,-101.2182
5970,38400,-111.303
6003,38600,-100.6606
6036,38800,-100.9939
6069,39000,-100.4182
6101,39200,-115.45
6134,39400,-100.6485
6167,39600,-101.9697
6199,39800,-113.1125
6232,40000,-103.1455
6265,40200,-101.9818
6298,40400,-112.3576
6331,40600,-100.9333
6364,40800,-101.5152
6396,41000,-100.6125
6428,41200,-102.35
6461,41400,-111.703
6494,41600,-146.9818
6525,41800,-116.8452
6558,42000,-123.6121
6591,42200,-100.3333
6623,42400,-138.45
6655,42600,-138.0938
6688,42800,-112.3697
6720,43000,-112.825
6753,43200,-112.1758
6786,43400,-112.3697
6819,43600,-101.4788
6851,43800,-126.7812
6884,44000,-101.3455
6917,44200,-112.5152
6949,44400,-115.5625
6982,44600,-113.0606
7015,44800,-113.2
7048,45000,-101.0788
7081,45200,-103.2909
7113,45400,-113.9188
7146,45600,-101.8606
7178,45800,-102.4312
7211,46000,-103.4545
7244,46200,-114.1879
7277,46400,-112.9939
7310,46600,-100.1758
7343,46800,-100.1879
7376,47000,-102.4
7409,47200,-100.6788
7441,47400,-139.4813
7474,47600,-112.6121
7507,47800,-100.1576
7540,48000,-112.2788
7573,48200,-102.6788
7606,48400,-100.8182
7640,48600,-100.1118
7672,48800,-101.2688
7704,49000,-116.625
7737,49200,-100.2182
7769,49400,-126.2625
7803,49600,-101.1412
7835,49800,-125.2313
7868,50000,-113.7333
7900,50200,-113.8
7932,50400,-102.4187
7964,50600,-113.0813
7997,50800,-103.2606
8030,51000,-101.7576
8062,51200,-102.5688
8095,51400,-111.6
8128,51600,-111.6121
8160,51800,-100.9687
8193,52000,-100.5455
8225,52200,-113.8437
8257,52400,-101.275
8289,52600,-102.7125
8321,52800,-104.0375
8354,53000,-99.5879
8387,53200,-101.5333
8421,53400,-99.9353
8453,53600,-124.9625
8485,53800,-114.275
8518,54000,-111.2485
8549,54200,-116.2065
8582,54400,-125.3091
8614,54600,-101.0688
8647,54800,-101.8848
8681,55000,-99.1765
8713,55200,-113.1063
8746,55400,-134.9273
8779,55600,-124.3758
8812,55800,-99.8303
8845,56000,-114.3091
8877,56200,-116.7375
8910,56400,-114.1818
8943,56600,-102.1818
8977,56800,-99.8059
9009,57000,-102.225
9042,57200,-101.5515
9076,57400,-109.5588
9109,57600,-132.9273
9142,57800,-100.1758
9175,58000,-101.4424
9208,58200,-121.7091
9240,58400,-136.4125
9273,58600,-111.8848
9307,58800,-101.1353
9338,59000,-102.6516
9371,59200,-100.8303
9404,59400,-113.0242
9436,59600,-104.0312
9468,59800,-136.75
9501,60000,-123.7939
9534,60200,-104.7818
9567,60400,-111.2303
9600,60600,-100.2788
9632,60800,-124.2125
9664,61000,-112.8375
9697,61200,-112.3697
9730,61400,-102.7697
9763,61600,-111.5394
9796,61800,-101.7939
9829,62000,-146.7636
9861,62200,-114.1937
9894,62400,-112.8424
9926,62600,-151.1687
9959,62800,-136.5394
9991,63000,-127.7625
10023,63200,-101.275
10056,63400,-103.7515
10088,63600,-104.2375
10121,63800,-102.3333
10154,64000,-124.4788
10187,64200,-114.2182
10220,64400,-112.8061
10253,64600,-126.9697
10286,64800,-100.0788
10319,65000,-115.1273
10352,65200,-125.8242
10385,65400,-102.5636
10419,65600,-102.1235
10452,65800,-103.1152
10485,66000,-102.2242
10518,66200,-100.8424
10551,66400,-101.2364
10583,66600,-102.7
10616,66800,-113.9576
10649,67000,-102.1333
10682,67200,-101.8424
10715,67400,-100.1818
10747,67600,-126.5438
10779,67800,-127.575
10811,68000,-115.2375
10843,68200,-102.525
10876,68400,-102.1697
10909,68600,-101.2727
10941,68800,-114.4375
10974,69000,-103.2
11007,69200,-101.5636
11040,69400,-101.2364
11073,69600,-100.4606
11105,69800,-104.9625
11136,70000,-105.1484
11169,70200,-112.4061
11202,70400,-123.7455
11234,70600,-112.7
11268,70800,-100.5059
11300,71000,-114.2438
11333,71200,-101.1212
11366,71400,-112.0667
11399,71600,-98.5758
11432,71800,-100.8727
11465,72000,-101.0545
11498,72200,-101.6606
11532,72400,-99.6176
11564,72600,-111.4625
11597,72800,-101.6182
11630,73000,-111.6061
11663,73200,-123.6727
11696,73400,-110.703
11728,73600,-123.7938
11761,73800,-125.4909
11794,74000,-100.0121
11827,74200,-123.2061
11860,74400,-99.0364
11893,74600,-111.1212
11927,74800,-100.2059
11959,75000,-136.1062
