episode,timestep,reward
25,200,-122.68
53,400,-148.8571
78,600,-144.8
104,800,-143.0385
130,1000,-141.4615
155,1200,-130.58
180,1400,-119.8
206,1600,-122.0577
229,1800,-98.4783
253,2000,-94.6042
277,2200,-126.9167
302,2400,-132.04
328,2600,-113.8462
354,2800,-115.3269
379,3000,-98.94
406,3200,-121.0556
432,3400,-113.9423
456,3600,-101.5417
480,3800,-112.375
506,4000,-114.8269
530,4200,-105.9583
555,4400,-102.74
580,4600,-98.7
605,4800,-104.24
630,5000,-99.96
655,5200,-98.4
679,5400,-100.9583
704,5600,-104.3
728,5800,-96.2083
753,6000,-102.18
778,6200,-104.6
804,6400,-89.9615
830,6600,-98.2308
856,6800,-99.6731
881,7000,-100.12
906,7200,-98.72
932,7400,-98.5
957,7600,-90.82
983,7800,-96.9808
1008,8000,-110.0
1033,8200,-105.04
1059,8400,-92.6923
1084,8600,-97.44
1110,8800,-90.0192
1136,9000,-90.0962
1161,9200,-95.9
1187,9400,-94.9423
1212,9600,-89.5
1238,9800,-92.7308
1264,10000,-103.7308
1289,10200,-100.18
1314,10400,-99.16
1340,10600,-103.3846
1366,10800,-109.1154
1391,11000,-97.56
1418,11200,-92.7037
1443,11400,-89.36
1468,11600,-93.86
1493,11800,-95.16
1518,12000,-106.24
1544,12200,-92.4231
1569,12400,-92.38
1594,12600,-107.8
1620,12800,-94.3269
1646,13000,-94.0962
1672,13200,-94.4808
1698,13400,-98.4423
1723,13600,-93.42
1749,13800,-98.0962
1774,14000,-97.58
1799,14200,-97.74
1824,14400,-93.32
1850,14600,-93.6923
1875,14800,-106.1
1901,15000,-85.8846
1927,15200,-89.1346
1954,15400,-99.1667
1980,15600,-90.6346
2005,15800,-97.56
2032,16000,-93.9815
2058,16200,-87.2885
2084,16400,-90.6923
2109,16600,-92.0
2134,16800,-93.24
2161,17000,-87.8519
2187,17200,-88.1154
2213,17400,-89.25
2239,17600,-88.2308
2267,17800,-88.8571
2292,18000,-89.3
2318,18200,-90.75
2344,18400,-88.2692
2370,18600,-84.2692
2396,18800,-94.7885
2422,19000,-101.4615
2449,19200,-89.9444
2475,19400,-90.4423
2501,19600,-93.0769
2527,19800,-82.6154
2553,20000,-90.7308
2580,20200,-97.6667
2606,20400,-98.4615
2633,20600,-92.7407
2658,20800,-97.86
2686,21000,-98.2143
2712,21200,-82.5962
2738,21400,-86.2885
2764,21600,-90.4808
2791,21800,-96.963
2817,22000,-97.6154
2844,22200,-87.5741
2870,22400,-88.0
2897,22600,-103.5741
2923,22800,-84.5192
2949,23000,-91.2692
2974,23200,-90.98
3001,23400,-91.037
3027,23600,-92.2115
3052,23800,-85.5
3079,24000,-93.4815
3105,24200,-86.1346
3131,24400,-85.6923
3157,24600,-86.1538
