episode,timestep,reward
26,200,-136.6923
53,400,-125.0741
79,600,-143.3077
103,800,-118.1667
128,1000,-126.64
154,1200,-119.9231
180,1400,-120.0769
205,1600,-134.76
229,1800,-118.6667
255,2000,-128.3077
279,2200,-108.9167
304,2400,-125.2
329,2600,-119.28
353,2800,-116.2917
379,3000,-119.1538
405,3200,-120.5
430,3400,-111.72
457,3600,-112.5185
481,3800,-117.5833
507,4000,-116.8077
532,4200,-112.0
557,4400,-100.24
583,4600,-117.4615
610,4800,-110.037
636,5000,-107.0769
662,5200,-114.6538
687,5400,-112.32
712,5600,-108.64
738,5800,-103.4231
766,6000,-107.1071
792,6200,-121.5769
817,6400,-103.12
843,6600,-106.6538
870,6800,-104.4074
896,7000,-103.9231
921,7200,-113.56
947,7400,-115.2308
974,7600,-100.5185
999,7800,-106.16
1025,8000,-107.7308
1050,8200,-106.76
1076,8400,-103.4231
1102,8600,-107.8846
1129,8800,-99.2222
1156,9000,-109.2593
1182,9200,-92.6923
1208,9400,-99.9615
1233,9600,-95.12
1260,9800,-93.9259
1286,10000,-98.8077
1312,10200,-99.6154
1339,10400,-85.4815
1366,10600,-100.4074
1392,10800,-87.6923
1419,11000,-100.963
1445,11200,-96.6538
1472,11400,-85.5926
1499,11600,-96.037
1526,11800,-89.4074
1553,12000,-78.2222
1579,12200,-77.1923
1606,12400,-87.4444
1634,12600,-101.9286
1661,12800,-77.2963
1688,13000,-75.5185
1715,13200,-78.7407
1743,13400,-94.25
1770,13600,-83.5926
1797,13800,-76.8889
1824,14000,-78.4444
1851,14200,-81.2593
1878,14400,-73.5185
1905,14600,-75.1111
1932,14800,-84.1111
1959,15000,-77.3704
1986,15200,-72.4815
2011,15400,-76.68
2038,15600,-74.7037
2063,15800,-86.84
2090,16000,-83.4444
2116,16200,-81.0
2143,16400,-78.037
2170,16600,-70.4074
2196,16800,-82.3846
2223,17000,-73.4074
2250,17200,-82.0741
2276,17400,-75.7308
2303,17600,-72.7037
2330,17800,-77.1852
2356,18000,-83.5769
2383,18200,-69.2963
2410,18400,-71.3704
2436,18600,-68.1923
2462,18800,-71.1154
2487,19000,-67.76
2513,19200,-71.1538
2538,19400,-65.52
2563,19600,-68.24
2588,19800,-64.76
2613,20000,-67.2
2637,20200,-65.4583
2662,20400,-64.36
2686,20600,-64.75
2711,20800,-69.72
2735,21000,-63.5417
2759,21200,-88.4583
2783,21400,-67.1667
2806,21600,-83.3043
2831,21800,-63.76
2854,22000,-64.2174
2878,22200,-64.25
2901,22400,-73.1739
2924,22600,-71.8696
2947,22800,-64.1304
2971,23000,-62.7083
2994,23200,-72.6522
3016,23400,-72.0909
3041,23600,-78.24
3064,23800,-63.6957
3086,24000,-62.2727
3110,24200,-74.2083
3133,24400,-60.6957
3156,24600,-63.1304
3179,24800,-61.3478
3202,25000,-61.8261
3224,25200,-71.0909
3248,25400,-69.5833
3272,25600,-69.5
3296,25800,-70.0417
3319,26000,-62.3478
3343,26200,-72.4167
3367,26400,-70.5
3392,26600,-60.68
3415,26800,-71.5652
3439,27000,-68.3333
3464,27200,-66.4
3487,27400,-59.6522
3511,27600,-60.5
3536,27800,-74.44
3559,28000,-58.913
3583,28200,-61.0833
3606,28400,-60.5652
3630,28600,-65.1667
3654,28800,-56.2917
3678,29000,-68.2083
3702,29200,-58.375
3725,29400,-56.0435
3748,29600,-63.913
3772,29800,-53.0833
3796,30000,-53.4583
3821,30200,-67.76
3845,30400,-52.375
3869,30600,-53.7083
3893,30800,-50.7917
3916,31000,-53.1304
3941,31200,-67.28
3965,31400,-58.0833
3990,31600,-50.12
4014,31800,-59.125
4038,32000,-50.125
4062,32200,-50.0
