episode,timestep,reward
272,2000,-148.4963
533,4000,-134.7126
798,6000,-139.5887
1059,8000,-133.8161
1323,10000,-134.9602
1581,12000,-129.7946
1838,14000,-127.928
2094,16000,-121.9746
2352,18000,-131.5543
2611,20000,-122.7838
2866,22000,-121.1471
3125,24000,-123.5463
3383,26000,-124.0097
3639,28000,-118.6504
3892,30000,-114.4466
4148,32000,-123.7969
4398,34000,-112.028
4657,36000,-114.3514
4913,38000,-111.4375
5170,40000,-110.6167
5430,42000,-108.8269
5684,44000,-104.4528
5942,46000,-106.4612
6199,48000,-110.5447
6455,50000,-107.541
6708,52000,-105.9802
6965,54000,-106.5564
7214,56000,-103.2249
7464,58000,-102.728
7718,60000,-101.6614
7973,62000,-102.1529
8226,64000,-101.583
8480,66000,-99.9291
8730,68000,-99.47
8984,70000,-99.3504
9237,72000,-101.5514
9491,74000,-99.5472
9743,76000,-99.621
9996,78000,-96.3458
10255,80000,-100.1197
10510,82000,-96.4333
10771,84000,-98.749
11027,86000,-97.2988
11285,88000,-96.5736
11544,90000,-97.9942
11803,92000,-97.3591
12058,94000,-97.7078
12317,96000,-100.2027
12576,98000,-98.4942
12833,100000,-96.0058
13093,102000,-95.6173
13349,104000,-95.4258
13606,106000,-94.5078
13864,108000,-93.4767
14127,110000,-96.4525
14385,112000,-96.6899
14643,114000,-96.9574
14903,116000,-96.7769
15161,118000,-94.3159
15419,120000,-97.7752
15680,122000,-96.8084
15944,124000,-96.9091
16203,126000,-96.9382
16466,128000,-94.27
16728,130000,-93.3263
16989,132000,-96.0536
17251,134000,-93.5973
17513,136000,-91.374
17773,138000,-94.6769
18034,140000,-94.2739
18292,142000,-94.4516
18552,144000,-95.1346
18816,146000,-94.2557
19077,148000,-92.0326
19340,150000,-94.2719
19602,152000,-95.2385
19866,154000,-94.5114
20128,156000,-96.2767
20393,158000,-94.3755
20657,160000,-94.2689
20920,162000,-93.5741
21182,164000,-91.7824
21445,166000,-93.1787
21709,168000,-91.767
21972,170000,-94.6464
22234,172000,-94.5324
22500,174000,-95.8402
22763,176000,-93.5437
23026,178000,-94.8593
23288,180000,-90.7023
23551,182000,-92.8821
23814,184000,-92.9354
24074,186000,-94.0692
24334,188000,-92.8231
24597,190000,-91.8973
24867,192000,-95.4815
25134,194000,-93.1816
25396,196000,-95.1031
25660,198000,-92.8352
25922,200000,-93.8282
26188,202000,-94.6974
26454,204000,-92.1335
26718,206000,-92.3523
26982,208000,-92.9318
27246,210000,-90.3163
27509,212000,-93.0019
27774,214000,-91.4038
28038,216000,-91.1023
28304,218000,-92.6391
28568,220000,-92.9148
28832,222000,-92.8807
29095,224000,-92.1407
29358,226000,-91.8612
29622,228000,-90.0303
29885,230000,-94.1141
30151,232000,-90.5075
30417,234000,-92.6598
