episode,timestep,reward
27,200,-133.1481
52,400,-127.94
78,600,-123.2692
103,800,-135.98
128,1000,-108.36
154,1200,-132.9615
178,1400,-98.7292
203,1600,-108.26
228,1800,-117.58
252,2000,-101.1875
277,2200,-102.86
300,2400,-93.8478
325,2600,-99.62
351,2800,-106.8077
376,3000,-106.74
401,3200,-99.02
426,3400,-95.9
451,3600,-89.42
476,3800,-86.8
503,4000,-121.2593
528,4200,-94.68
553,4400,-93.08
579,4600,-84.75
607,4800,-97.6429
633,5000,-112.5192
660,5200,-104.2037
689,5400,-100.0517
716,5600,-88.6296
742,5800,-91.7115
767,6000,-95.66
794,6200,-84.463
820,6400,-88.3654
847,6600,-97.6667
873,6800,-81.1731
899,7000,-79.9231
925,7200,-78.9038
951,7400,-92.4423
977,7600,-81.3654
1004,7800,-75.8148
1030,8000,-73.0962
1058,8200,-80.3214
1085,8400,-73.2222
1111,8600,-73.2308
1138,8800,-68.9074
1165,9000,-82.8704
1193,9200,-72.4107
1219,9400,-65.0192
1244,9600,-79.7
1271,9800,-62.4815
1298,10000,-62.5
1328,10200,-85.15
1355,10400,-68.963
1381,10600,-66.4615
1408,10800,-62.7778
1436,11000,-58.5714
1462,11200,-75.8846
1490,11400,-60.2143
1517,11600,-73.7963
1545,11800,-65.6964
1573,12000,-57.1429
1600,12200,-62.8889
1628,12400,-57.0536
1656,12600,-57.4464
1684,12800,-53.1071
1712,13000,-62.4107
1740,13200,-59.7143
1768,13400,-53.5357
1795,13600,-58.037
1822,13800,-54.8889
1850,14000,-61.6071
1878,14200,-55.4107
1907,14400,-54.6897
1935,14600,-51.6786
1963,14800,-51.5357
1992,15000,-59.4655
2021,15200,-51.6552
2049,15400,-57.75
2076,15600,-63.0
2105,15800,-53.8103
2132,16000,-57.4259
2161,16200,-56.0862
2189,16400,-51.6786
2217,16600,-55.3393
2245,16800,-52.1071
2274,17000,-50.3103
2303,17200,-61.7586
2331,17400,-52.7679
2360,17600,-59.3966
2388,17800,-52.5714
2416,18000,-54.625
2445,18200,-52.7069
2473,18400,-51.5714
2502,18600,-56.8966
2531,18800,-51.8621
2558,19000,-53.5556
2585,19200,-54.537
2613,19400,-55.0179
2641,19600,-51.5357
2669,19800,-50.8571
2697,20000,-51.3036
2725,20200,-49.5
2754,20400,-50.1034
2782,20600,-51.5
2811,20800,-57.1724
2840,21000,-50.4483
2868,21200,-51.3036
2896,21400,-53.5179
2924,21600,-50.3571
2952,21800,-50.8571
2981,22000,-49.7241
3009,22200,-52.6607
3038,22400,-51.069
3066,22600,-51.9643
3094,22800,-51.1071
3122,23000,-51.8036
3151,23200,-50.8276
3179,23400,-52.4286
3207,23600,-51.5536
3235,23800,-50.9643
3263,24000,-58.7679
3291,24200,-51.3571
3320,24400,-50.0
3349,24600,-56.1379
3377,24800,-50.4643
3404,25000,-51.1111
3430,25200,-52.5577
3457,25400,-51.0741
3484,25600,-58.1111
3512,25800,-51.6786
3539,26000,-51.2593
3567,26200,-50.1786
3594,26400,-58.037
3621,26600,-51.6111
3649,26800,-49.8929
3676,27000,-50.7037
3704,27200,-50.3571
3732,27400,-56.2857
3759,27600,-50.7778
3787,27800,-49.9286
3814,28000,-50.7593
3841,28200,-49.8148
3868,28400,-50.3704
3896,28600,-51.1786
3923,28800,-49.8148
3950,29000,-51.4815
3978,29200,-49.8571
4006,29400,-50.3571
4034,29600,-49.8214
4062,29800,-49.8214
4089,30000,-51.3519
4117,30200,-49.8571
4145,30400,-50.8214
4172,30600,-49.7037
4201,30800,-50.7241
4229,31000,-51.2857
4256,31200,-49.9259
4284,31400,-49.8929
4311,31600,-51.0556
4339,31800,-49.8929
4366,32000,-50.3704
4394,32200,-49.8214
4423,32400,-56.0
4451,32600,-50.2857
4478,32800,-49.7778
4505,33000,-49.7407
4533,33200,-50.8214
4560,33400,-51.6111
4587,33600,-50.4074
4615,33800,-50.7321
4643,34000,-49.8929
4670,34200,-51.4815
4698,34400,-50.8214
4726,34600,-50.0
4754,34800,-50.25
4781,35000,-49.8889
4809,35200,-50.8929
4837,35400,-50.7857
4864,35600,-49.963
4891,35800,-51.2963
4919,36000,-50.3929
4946,36200,-50.4074
4974,36400,-49.8571
5001,36600,-50.2222
5028,36800,-50.0741
5056,37000,-50.1429
5083,37200,-50.037
5111,37400,-49.6429
5139,37600,-50.6786
5166,37800,-52.0741
5194,38000,-49.9286
5221,38200,-50.0741
5250,38400,-55.7931
5277,38600,-50.7963
5305,38800,-50.2857
5333,39000,-50.5
5360,39200,-50.3704
5387,39400,-58.6481
5416,39600,-56.2414
5444,39800,-49.6071
5472,40000,-50.0
5499,40200,-49.2222
5527,40400,-49.8214
5555,40600,-52.0714
5584,40800,-50.0
5612,41000,-56.2143
5640,41200,-56.0
5668,41400,-58.2679
5696,41600,-49.4286
5723,41800,-50.0
5751,42000,-57.8393
5778,42200,-49.7037
5807,42400,-55.9655
5835,42600,-50.3571
5863,42800,-50.6429
5892,43000,-50.5345
5920,43200,-50.2857
5948,43400,-50.3214
