episode,timestep,reward
30,200,-193.04
61,400,-178.6903
92,600,-231.1871
122,800,-181.3867
152,1000,-170.5333
180,1200,-163.6571
209,1400,-178.5034
236,1600,-141.8222
266,1800,-155.0267
295,2000,-147.6138
323,2200,-187.1571
352,2400,-159.7241
381,2600,-160.7172
410,2800,-164.2414
440,3000,-160.5333
468,3200,-161.7786
497,3400,-194.0414
525,3600,-165.9571
554,3800,-161.5172
581,4000,-126.9037
610,4200,-139.6966
639,4400,-135.6207
667,4600,-174.6071
694,4800,-128.8519
723,5000,-146.5931
750,5200,-140.0
778,5400,-156.1857
807,5600,-156.7517
834,5800,-127.8222
863,6000,-134.1379
891,6200,-139.8357
918,6400,-139.5852
947,6600,-156.869
975,6800,-149.0071
1002,7000,-136.6074
1030,7200,-135.0643
1058,7400,-146.2357
1087,7600,-141.4345
1115,7800,-126.4286
1142,8000,-126.9556
1171,8200,-160.7724
1200,8400,-130.0207
1228,8600,-150.4714
1256,8800,-169.7071
1284,9000,-146.2714
1312,9200,-146.1857
1340,9400,-137.3357
1369,9600,-119.9862
1397,9800,-159.8143
1426,10000,-146.8069
1454,10200,-122.9286
1482,10400,-133.1286
1511,10600,-131.7448
1540,10800,-131.0069
1569,11000,-143.8828
1598,11200,-144.531
1627,11400,-145.0069
1656,11600,-120.8897
1684,11800,-142.9929
1715,12000,-136.6323
1743,12200,-158.35
1772,12400,-120.0621
1802,12600,-129.24
1832,12800,-141.04
1860,13000,-142.35
1890,13200,-130.38
1919,13400,-140.869
1948,13600,-162.9172
1977,13800,-116.2621
2008,14000,-160.8
2039,14200,-148.4452
2069,14400,-127.6667
2098,14600,-126.6483
2128,14800,-127.5067
2157,15000,-155.731
2186,15200,-125.6483
2214,15400,-136.5786
2244,15600,-111.9333
2273,15800,-130.2414
2302,16000,-130.5103
2331,16200,-115.3862
2360,16400,-126.8138
2388,16600,-118.4286
2420,16800,-122.6312
2450,17000,-127.4133
2481,17200,-132.2258
2511,17400,-129.1133
2542,17600,-136.8065
2571,17800,-117.1103
2602,18000,-123.9548
2633,18200,-120.8903
2664,18400,-113.1613
2694,18600,-123.3867
2726,18800,-109.45
2755,19000,-127.2483
2785,19200,-115.1733
2816,19400,-123.7871
2845,19600,-149.0138
2876,19800,-124.2194
2906,20000,-146.96
2937,20200,-111.6129
2968,20400,-136.3419
2998,20600,-112.74
3027,20800,-114.8759
3056,21000,-123.9172
3085,21200,-138.9862
3117,21400,-108.725
3147,21600,-112.5733
3178,21800,-109.3161
3210,22000,-119.1188
3242,22200,-121.1625
3274,22400,-121.8312
3305,22600,-111.1935
3337,22800,-109.6
3369,23000,-131.4562
3402,23200,-119.5273
3433,23400,-110.9226
3464,23600,-110.9613
3496,23800,-111.225
3526,24000,-111.28
3557,24200,-108.0387
3588,24400,-120.6
3619,24600,-108.2258
3651,24800,-108.2875
3681,25000,-111.3133
3713,25200,-131.0562
3744,25400,-117.7613
3775,25600,-108.3226
3807,25800,-120.0625
3838,26000,-108.1419
3871,26200,-117.303
3902,26400,-107.7548
3935,26600,-106.2788
3966,26800,-109.5806
3998,27000,-118.7187
4031,27200,-135.5212
4064,27400,-105.703
4096,27600,-117.8875
4127,27800,-107.4
4158,28000,-109.7097
4189,28200,-120.0452
4222,28400,-117.2485
4255,28600,-128.3818
4286,28800,-120.7806
4317,29000,-107.6
4349,29200,-108.0188
4380,29400,-108.3613
4411,29600,-109.1742
4443,29800,-109.2375
4475,30000,-108.7625
4507,30200,-129.0375
4540,30400,-105.7576
4570,30600,-107.6067
4602,30800,-119.4438
4634,31000,-107.4063
4666,31200,-106.2438
4697,31400,-107.6194
4730,31600,-107.0485
4762,31800,-117.15
4794,32000,-107.6687
4826,32200,-106.525
4858,32400,-105.1375
4890,32600,-105.3
4923,32800,-106.1212
4956,33000,-128.1333
4988,33200,-139.1688
5020,33400,-116.7188
5051,33600,-108.5806
5083,33800,-116.55
5115,34000,-119.575
5147,34200,-105.625
5179,34400,-104.7
5210,34600,-119.671
5243,34800,-105.1273
5275,35000,-107.0625
5307,35200,-130.1563
5339,35400,-105.0062
5372,35600,-105.7576
5405,35800,-104.6848
5437,36000,-104.6062
5470,36200,-105.8727
5502,36400,-116.8125
5533,36600,-118.3613
5565,36800,-130.4938
5595,37000,-132.62
5627,37200,-120.7688
5658,37400,-108.0258
5688,37600,-106.9
5721,37800,-106.5939
5753,38000,-107.2938
5785,38200,-107.1312
5817,38400,-104.7063
5849,38600,-105.3062
5881,38800,-118.7875
5914,39000,-103.4303
5947,39200,-115.897
5979,39400,-117.5
6012,39600,-125.6364
6045,39800,-105.2606
6077,40000,-117.8187
6110,40200,-105.1576
6142,40400,-105.3
6175,40600,-104.7939
6207,40800,-105.5625
6239,41000,-107.0938
6271,41200,-128.675
6303,41400,-117.9562
6335,41600,-117.0125
6367,41800,-116.8375
6398,42000,-108.7355
6431,42200,-115.2727
6462,42400,-118.9355
6495,42600,-115.6545
6528,42800,-125.7939
6559,43000,-117.2645
6592,43200,-116.4061
6625,43400,-105.7212
6657,43600,-105.2688
6688,43800,-119.4194
6721,44000,-106.4182
6753,44200,-104.3875
6786,44400,-105.7333
6817,44600,-106.6387
6849,44800,-116.625
6882,45000,-104.103
