episode,timestep,reward
70833,538000,-86.5091
71109,540000,-86.3043
71384,542000,-86.0218
71657,544000,-86.8681
71933,546000,-86.7029
72210,548000,-85.8736
72487,550000,-85.0758
72762,552000,-85.9782
73037,554000,-84.44
73311,556000,-86.3285
73584,558000,-85.4176
73860,560000,-85.6268
74135,562000,-84.5018
74411,564000,-84.7246
74686,566000,-81.6655
74963,568000,-83.87
75236,570000,-86.3736
75509,572000,-83.033
75786,574000,-81.6751
76062,576000,-80.4493
76339,578000,-83.3646
76613,580000,-82.6971
76888,582000,-83.52
77163,584000,-81.4073
77437,586000,-83.1423
77711,588000,-80.4745
77984,590000,-82.3516
78258,592000,-82.1971
78531,594000,-79.9011
78803,596000,-83.0515
79078,598000,-81.6
79355,600000,-81.065
79629,602000,-79.8978
79903,604000,-80.9453
80177,606000,-83.0547
80452,608000,-81.9782
80726,610000,-78.2263
80999,612000,-80.1209
81274,614000,-78.2691
81550,616000,-76.7174
81825,618000,-79.0873
82102,620000,-77.4585
82377,622000,-77.0836
82652,624000,-79.5273
82929,626000,-79.3177
83206,628000,-76.0397
83481,630000,-76.7382
83757,632000,-76.2935
84036,634000,-75.8602
84312,636000,-75.7935
84589,638000,-76.0866
84865,640000,-74.4022
85145,642000,-73.5
85424,644000,-74.2186
85702,646000,-76.446
85979,648000,-75.6426
86256,650000,-73.5162
86534,652000,-73.5324
86813,654000,-72.6953
87092,656000,-74.9355
87369,658000,-73.1408
87646,660000,-73.5523
87925,662000,-72.6165
88204,664000,-69.9534
88483,666000,-72.3728
88762,668000,-71.681
89041,670000,-70.1147
89321,672000,-69.925
89602,674000,-69.2598
89881,676000,-71.362
90162,678000,-71.331
90442,680000,-72.7357
90721,682000,-70.5663
91002,684000,-68.4591
91282,686000,-68.5714
91563,688000,-68.6797
91843,690000,-68.5429
92126,692000,-68.9117
92407,694000,-69.2918
92689,696000,-67.9539
92970,698000,-66.427
93251,700000,-69.879
93533,702000,-67.2908
93814,704000,-68.6085
94096,706000,-67.3014
94377,708000,-66.4804
94659,710000,-66.2872
94942,712000,-66.2332
95224,714000,-65.7908
95508,716000,-66.1937
95790,718000,-66.6135
96072,720000,-65.9468
96356,722000,-67.4401
96640,724000,-65.838
96925,726000,-65.1193
97208,728000,-64.5018
97491,730000,-68.8163
97774,732000,-65.9541
98057,734000,-66.7032
98340,736000,-65.4629
98624,738000,-65.5915
98906,740000,-65.4433
99190,742000,-65.3662
99472,744000,-65.5
99758,746000,-66.5455
100042,748000,-65.0951
100326,750000,-65.6338
100610,752000,-65.2042
100895,754000,-64.414
101179,756000,-65.169
101463,758000,-63.662
101747,760000,-65.257
102031,762000,-63.662
102315,764000,-64.6585
102599,766000,-64.493
102884,768000,-63.1754
103168,770000,-63.4296
103453,772000,-63.5088
103738,774000,-62.9614
104023,776000,-63.5895
104306,778000,-63.4064
104590,780000,-63.331
104875,782000,-63.6
105160,784000,-62.2351
105444,786000,-62.507
105729,788000,-63.2211
106013,790000,-62.7359
106298,792000,-62.6632
106583,794000,-62.9298
106868,796000,-63.5018
107153,798000,-64.9404
107438,800000,-62.2737
107723,802000,-63.4246
108007,804000,-62.8944
108292,806000,-63.5404
108576,808000,-63.0
108861,810000,-62.2947
109146,812000,-63.3544
109431,814000,-64.1544
109717,816000,-62.1119
110001,818000,-62.8239
110286,820000,-62.1649
110572,822000,-61.8916
110857,824000,-62.1789
111142,826000,-61.8877
111427,828000,-63.5614
111712,830000,-62.0246
111997,832000,-62.4281
112282,834000,-62.4702
112567,836000,-62.7333
112852,838000,-62.6386
113136,840000,-62.669
113421,842000,-62.2667
113706,844000,-62.0
113991,846000,-62.1579
114275,848000,-62.3169
114560,850000,-62.2842
114845,852000,-62.1754
115131,854000,-62.1294
115416,856000,-62.6807
115701,858000,-62.4632
115986,860000,-61.9018
116272,862000,-62.2343
116557,864000,-62.3614
116842,866000,-61.9965
117128,868000,-62.2867
117413,870000,-61.9754
117698,872000,-61.7368
117984,874000,-63.3322
118269,876000,-61.9754
118554,878000,-62.2211
118839,880000,-61.8386
119124,882000,-63.393
119410,884000,-61.9371
119695,886000,-62.7158
119980,888000,-61.5825
120266,890000,-62.3951
120551,892000,-62.0281
120836,894000,-61.9158
121122,896000,-62.2972
121407,898000,-61.6386
121692,900000,-61.414
121978,902000,-62.6119
122263,904000,-61.993
122548,906000,-61.9088
122833,908000,-61.7754
123118,910000,-61.4947
123403,912000,-62.1719
123688,914000,-61.8526
123974,916000,-62.5769
124258,918000,-61.7852
124544,920000,-61.6643
124830,922000,-61.5629
125114,924000,-61.9155
125399,926000,-61.6035
125685,928000,-61.6853
125970,930000,-61.7333
126256,932000,-61.3986
126541,934000,-61.7018
126827,936000,-61.4755
127112,938000,-61.5088
127398,940000,-62.1678
127683,942000,-61.7193
127968,944000,-61.7018
128254,946000,-61.7937
128540,948000,-61.3986
128826,950000,-61.6189
129111,952000,-61.3719
129397,954000,-62.1538
129683,956000,-62.5874
129968,958000,-61.5228
130254,960000,-61.9825
130539,962000,-61.3754
130824,964000,-61.793
131109,966000,-61.9544
131394,968000,-61.386
131680,970000,-62.1434
131966,972000,-62.0175
132252,974000,-61.1783
132537,976000,-61.4842
132822,978000,-61.414
133107,980000,-61.5158
133393,982000,-61.3252
133678,984000,-61.4561
133964,986000,-61.3531
134249,988000,-61.5193
134534,990000,-61.4491
134820,992000,-61.1329
135105,994000,-61.7825
135390,996000,-61.6246
135676,998000,-61.486
135961,1000000,-61.1368
136246,1002000,-61.5228
136532,1004000,-61.535
136817,1006000,-61.2737
137103,1008000,-61.5909
137388,1010000,-61.1333
137674,1012000,-61.1329
137960,1014000,-61.2203
138245,1016000,-61.6281
138531,1018000,-61.1783
138817,1020000,-61.8392
139102,1022000,-61.2491
139388,1024000,-61.4476
139673,1026000,-61.2316
139959,1028000,-62.0035
140245,1030000,-61.1329
140531,1032000,-61.3147
140816,1034000,-61.2211
141102,1036000,-61.2063
141387,1038000,-61.2281
141673,1040000,-61.2133
141959,1042000,-61.1329
142244,1044000,-61.8175
142529,1046000,-61.4281
142814,1048000,-61.2175
143100,1050000,-61.4441
143385,1052000,-61.1754
143671,1054000,-61.1469
143957,1056000,-61.1329
144242,1058000,-61.3544
144528,1060000,-61.2517
144813,1062000,-61.1333
145099,1064000,-61.1748
145385,1066000,-61.2622
145670,1068000,-61.0596
145956,1070000,-61.2203
146242,1072000,-61.1294
146527,1074000,-61.393
146813,1076000,-61.1469
147098,1078000,-61.1789
147384,1080000,-61.2483
147669,1082000,-61.1333
147955,1084000,-61.1294
148241,1086000,-61.8007
148527,1088000,-61.6643
148812,1090000,-61.0912
149098,1092000,-61.0455
149384,1094000,-61.9196
149669,1096000,-61.4737
149955,1098000,-61.8427
150241,1100000,-61.5385
150526,1102000,-61.3649
150811,1104000,-61.4386
151097,1106000,-61.2483
151383,1108000,-61.6189
151669,1110000,-61.1329
151954,1112000,-61.1333
152240,1114000,-61.1294
152525,1116000,-61.0877
152811,1118000,-61.1923
153097,1120000,-61.6189
153383,1122000,-61.1364
153668,1124000,-61.5404
153953,1126000,-61.1789
154239,1128000,-61.2133
154525,1130000,-61.0
154810,1132000,-61.1333
155096,1134000,-61.2238
155382,1136000,-61.0874
155667,1138000,-61.1333
155953,1140000,-61.1713
156239,1142000,-61.1294
156524,1144000,-61.0
156810,1146000,-61.0455
157095,1148000,-61.3404
157381,1150000,-61.7063
157667,1152000,-61.1329
157952,1154000,-61.4316
158238,1156000,-61.6643
158524,1158000,-61.2203
158809,1160000,-61.2456
159095,1162000,-61.0
159381,1164000,-61.1748
159667,1166000,-61.0909
159952,1168000,-61.0456
160238,1170000,-61.0
160523,1172000,-61.5509
160809,1174000,-61.0874
161095,1176000,-61.0909
161380,1178000,-61.1509
161666,1180000,-61.1608
161951,1182000,-61.1825
162237,1184000,-62.035
162523,1186000,-61.042
162808,1188000,-61.0421
163094,1190000,-61.1608
163379,1192000,-61.0456
163665,1194000,-61.0874
163951,1196000,-61.0455
164236,1198000,-61.1298
164522,1200000,-61.1294
164807,1202000,-61.3825
165093,1204000,-61.0455
165378,1206000,-61.2982
165664,1208000,-61.1329
165950,1210000,-61.1713
166235,1212000,-61.0421
166521,1214000,-61.0455
166807,1216000,-61.0839
167092,1218000,-61.1789
167378,1220000,-61.7483
167664,1222000,-61.0
167950,1224000,-61.1818
168236,1226000,-61.7937
168521,1228000,-61.1298
168807,1230000,-61.3217
169092,1232000,-61.0456
169378,1234000,-61.0874
