episode,timestep,reward
34,200,-279.9588
67,400,-198.8061
103,600,-247.5222
135,800,-249.45
168,1000,-202.7879
199,1200,-193.8903
229,1400,-145.02
260,1600,-168.0645
291,1800,-183.9806
320,2000,-126.4345
350,2200,-183.5867
380,2400,-182.7867
408,2600,-142.5643
438,2800,-132.6467
468,3000,-144.6933
499,3200,-140.6903
529,3400,-123.1133
559,3600,-144.4267
590,3800,-140.7097
620,4000,-124.0
650,4200,-131.2667
680,4400,-134.66
709,4600,-158.5172
740,4800,-141.0774
770,5000,-128.2733
801,5200,-138.1161
832,5400,-129.8323
864,5600,-148.9687
893,5800,-159.5379
923,6000,-144.4533
952,6200,-134.8552
983,6400,-116.5742
1013,6600,-127.2267
1044,6800,-129.5097
1075,7000,-139.7613
1106,7200,-139.4903
1137,7400,-125.729
1169,7600,-124.9375
1201,7800,-122.5312
1232,8000,-112.2065
1264,8200,-113.9875
1295,8400,-135.9097
1327,8600,-111.9375
1360,8800,-118.1636
1391,9000,-126.8194
1423,9200,-123.5688
1456,9400,-107.9697
1488,9600,-107.7062
1521,9800,-113.1333
1553,10000,-132.9062
1585,10200,-116.8313
1617,10400,-116.7875
1649,10600,-145.4688
1682,10800,-106.3758
1714,11000,-129.0813
1747,11200,-115.8242
1780,11400,-114.8424
1812,11600,-114.9125
1844,11800,-102.3
1876,12000,-101.8625
1909,12200,-99.3879
1942,12400,-110.6848
1975,12600,-100.8061
2007,12800,-142.5125
2039,13000,-121.0187
2072,13200,-113.7818
2105,13400,-112.6545
2138,13600,-109.8121
2171,13800,-97.3273
2203,14000,-110.6812
2236,14200,-130.2364
2269,14400,-94.2788
2301,14600,-127.7562
2334,14800,-114.6121
2367,15000,-121.2
2401,15200,-98.1471
2432,15400,-104.5935
2465,15600,-110.6788
2497,15800,-112.6312
2530,16000,-98.3515
2563,16200,-98.8667
2596,16400,-120.9697
2629,16600,-106.6364
2662,16800,-93.2848
2695,17000,-100.8485
2727,17200,-100.7875
2759,17400,-111.1
2791,17600,-110.3312
2824,17800,-118.9212
2856,18000,-122.6312
2889,18200,-108.4788
2922,18400,-94.8
2955,18600,-104.503
2988,18800,-92.2848
3022,19000,-95.5588
3055,19200,-92.6909
3088,19400,-92.8303
3120,19600,-191.0375
3153,19800,-104.2242
3186,20000,-106.7818
3219,20200,-91.8727
3252,20400,-109.3394
3285,20600,-95.2545
3318,20800,-163.5818
3351,21000,-107.4727
3383,21200,-118.9563
3416,21400,-93.0788
3450,21600,-144.3588
3483,21800,-109.1697
3516,22000,-107.8182
3550,22200,-129.6
3583,22400,-108.7333
3616,22600,-94.503
3649,22800,-167.6424
3682,23000,-120.9212
3715,23200,-120.5515
3748,23400,-105.8485
3781,23600,-106.3273
3814,23800,-95.0667
3848,24000,-90.6353
3881,24200,-93.1212
3913,24400,-93.7875
3946,24600,-100.6848
3979,24800,-170.0182
4012,25000,-100.5758
4045,25200,-89.0121
4079,25400,-113.0353
4111,25600,-102.95
4144,25800,-124.3333
4177,26000,-103.4545
4209,26200,-93.3313
4242,26400,-105.3939
4276,26600,-112.7941
4308,26800,-92.3188
4340,27000,-108.1063
4372,27200,-130.125
4404,27400,-92.0625
4436,27600,-174.1187
4467,27800,-97.5484
4500,28000,-112.3697
4532,28200,-103.2063
4564,28400,-110.8937
4596,28600,-128.0563
4628,28800,-93.6625
4659,29000,-101.3419
4690,29200,-110.6452
4722,29400,-92.0813
4754,29600,-105.9313
4786,29800,-95.175
4817,30000,-92.6323
4849,30200,-93.6125
4881,30400,-102.25
4914,30600,-88.1333
4947,30800,-95.9273
4980,31000,-89.2121
5013,31200,-89.2
5045,31400,-99.9938
5079,31600,-89.3176
5112,31800,-89.7879
5145,32000,-87.697
5179,32200,-86.3588
5212,32400,-100.703
5244,32600,-87.4375
5277,32800,-105.0424
5309,33000,-102.9
5342,33200,-89.4061
5375,33400,-90.8788
5407,33600,-90.1188
5440,33800,-89.1879
5473,34000,-87.9636
5506,34200,-87.6545
5539,34400,-89.2061
5572,34600,-86.6424
5605,34800,-85.8788
5638,35000,-86.0848
5670,35200,-88.75
5703,35400,-86.9455
5736,35600,-86.3879
5769,35800,-85.6485
5802,36000,-86.0303
5834,36200,-88.9938
5867,36400,-86.6364
5901,36600,-86.6059
5934,36800,-86.3939
5967,37000,-97.5394
5998,37200,-88.7032
6028,37400,-135.4267
6060,37600,-96.1
6092,37800,-131.8625
6125,38000,-152.2485
6158,38200,-105.7939
6191,38400,-94.8485
6223,38600,-122.1687
6255,38800,-108.2188
6287,39000,-101.0313
6320,39200,-92.9152
6353,39400,-91.4848
6385,39600,-127.85
6418,39800,-105.9212
6451,40000,-102.3818
6484,40200,-92.9515
6517,40400,-92.3939
6550,40600,-92.0727
6583,40800,-101.9455
6617,41000,-88.8824
6649,41200,-139.1438
6683,41400,-87.5176
6715,41600,-109.1625
6748,41800,-91.4545
6780,42000,-149.575
6811,42200,-155.5613
6843,42400,-93.1375
6872,42600,-156.1379
6900,42800,-194.65
6927,43000,-152.8741
6955,43200,-176.0214
6983,43400,-155.7857
7012,43600,-142.8
7043,43800,-104.6
7075,44000,-107.7938
7107,44200,-97.1
7140,44400,-95.1697
7172,44600,-117.9188
7205,44800,-91.8727
7237,45000,-97.675
7269,45200,-93.9125
7302,45400,-91.097
7335,45600,-90.6606
7368,45800,-90.8667
7401,46000,-87.5394
7434,46200,-99.7455
7467,46400,-111.9333
7499,46600,-101.7563
7533,46800,-98.5294
7566,47000,-98.7879
7599,47200,-87.497
7633,47400,-88.8118
7666,47600,-88.5758
7699,47800,-99.3515
7732,48000,-90.3697
7765,48200,-93.0909
7799,48400,-93.7176
7831,48600,-118.5063
7865,48800,-91.0529
7898,49000,-126.1273
7931,49200,-90.7091
7964,49400,-89.8909
7997,49600,-90.2424
8031,49800,-90.3882
8064,50000,-87.9212
8097,50200,-87.3939
8131,50400,-86.8647
8164,50600,-86.6121
8197,50800,-86.0424
8231,51000,-110.4941
8264,51200,-101.2364
8297,51400,-88.0667
8331,51600,-90.8588
8364,51800,-89.1455
8397,52000,-88.2606
8431,52200,-87.2059
