episode,timestep,reward
8753,54200,-130.1848
8785,54400,-118.715
8818,54600,-131.7861
8852,54800,-117.6615
8885,55000,-118.7724
8918,55200,-117.2294
8951,55400,-118.3164
8983,55600,-118.8463
9016,55800,-117.3088
9048,56000,-118.8563
9081,56200,-118.8345
9114,56400,-116.5427
9147,56600,-115.8855
9180,56800,-113.4688
9214,57000,-115.3879
9246,57200,-118.4209
9279,57400,-114.5067
9312,57600,-114.6164
9346,57800,-111.8959
9379,58000,-112.4521
9412,58200,-113.7803
9445,58400,-115.4473
9478,58600,-110.9258
9511,58800,-112.1379
9545,59000,-110.7571
9577,59200,-123.4447
9611,59400,-112.3159
9644,59600,-111.267
9677,59800,-122.6782
9710,60000,-112.913
9743,60200,-135.1667
9777,60400,-111.2138
9810,60600,-112.9064
9844,60800,-111.1653
9877,61000,-111.7533
9910,61200,-112.5633
9943,61400,-112.71
9977,61600,-110.1553
10010,61800,-111.8564
10043,62000,-108.9985
10076,62200,-122.4476
10110,62400,-110.7847
10144,62600,-122.5032
10177,62800,-113.2415
10210,63000,-115.8167
10243,63200,-114.0721
10277,63400,-108.4691
10310,63600,-123.3612
10343,63800,-119.5879
10377,64000,-106.5929
10411,64200,-110.6956
10444,64400,-108.4261
10477,64600,-105.4476
10510,64800,-107.1652
10544,65000,-115.4282
10577,65200,-107.2945
10611,65400,-105.72
10644,65600,-119.3821
10677,65800,-117.3133
10711,66000,-117.7638
10744,66200,-105.1727
10777,66400,-107.0273
10811,66600,-106.0724
10844,66800,-117.1533
10878,67000,-110.2379
10911,67200,-117.4861
10944,67400,-132.8464
10978,67600,-106.2509
11012,67800,-125.1085
11046,68000,-118.2738
11080,68200,-113.2612
11114,68400,-113.8335
11148,68600,-117.5106
11181,68800,-116.6842
11215,69000,-118.0194
11248,69200,-104.7221
11281,69400,-107.2809
11315,69600,-136.8153
11348,69800,-104.2615
11380,70000,-193.8072
11413,70200,-116.2133
11447,70400,-115.4212
11480,70600,-115.8664
11513,70800,-104.4167
11547,71000,-128.9562
11580,71200,-105.2473
11614,71400,-104.0047
11648,71600,-105.005
11681,71800,-116.9073
11714,72000,-107.6588
11748,72200,-105.4735
11781,72400,-104.6364
11814,72600,-104.8815
11848,72800,-125.7815
11881,73000,-116.0615
11914,73200,-103.3618
11948,73400,-116.1371
11981,73600,-104.3639
